ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
458194,SHH STANDARDS HOME HEALTH INC,"2010 SW HK DODGEN LOOP, SUITE 200",TEMPLE,TX,76504,8008214157,PROPRIETARY,9/8/1994,Y,Y,Y,Y,Y,Y,85,98,100,98,83,75,98,99,100,86,99,98,94,52,45,53,57,36,79,40,10,28
458218,HARDEMAN COUNTY HOME HEALTH,220 MERCER,QUANAH,TX,79252,9406636909,VOLUNTARY NON-PROFIT - OTHER,11/30/1994,Y,Y,Y,Y,Y,Y,98,98,100,99,68,90,97,100,100,199,199,100,97,36,53,44,41,32,199,34,7,38
458219,INTERWORLD HEALTH CARE INC,5939 A GATEWAY WEST,EL PASO,TX,79925,9155347727,PROPRIETARY,11/23/1994,Y,Y,Y,Y,Y,Y,80,100,99,92,96,98,100,96,100,199,199,98,86,64,57,75,56,74,199,34,9,37
458221,SUPREME HEALTH CARE INC,525-B  DULLES AVENUE,STAFFORD,TX,77477,2814993444,VOLUNTARY NON-PROFIT - PRIVATE,12/5/1994,Y,Y,Y,Y,Y,Y,67,199,100,100,63,36,199,100,199,199,199,100,98,199,199,199,199,199,199,199,0,49
458232,PHOENIX HOME CARE SERVICE INC,2302 34TH STREET,LUBBOCK,TX,79411,8067840033,PROPRIETARY,11/18/1994,Y,Y,Y,Y,Y,Y,96,87,100,90,68,61,199,92,100,199,100,100,83,52,54,75,56,64,199,48,8,51
458238,UNIVERSAL HEALTH SERVICES,1208 COUNTRY CLUB LANE  STE #B,FORT WORTH,TX,76112,8174511404,PROPRIETARY,12/2/1994,Y,Y,Y,Y,Y,Y,91,85,99,98,94,87,79,99,98,199,78,84,82,39,40,55,52,46,199,38,11,36
458244,GOOD SHEPHERD HOMECARE - MARSHALL,401 SOUTH BOLIVAR STREET,MARSHALL,TX,75670,9039271144,VOLUNTARY NON-PROFIT - OTHER,12/19/1994,Y,Y,Y,Y,N,Y,99,96,90,99,77,77,99,100,100,97,100,100,98,62,55,68,65,61,93,57,11,27
458261,INTEGRITY FAMILY HOME CARE LLC,"1901 RICKETY LN, STE 208",TYLER,TX,75702,9032846171,PROPRIETARY,1/3/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
458277,PATIENT CENTERED SERVICES INC,1208 EAST 15TH STREET,PLANO,TX,75074,9724244454,PROPRIETARY,1/11/1995,Y,Y,Y,Y,Y,Y,80,94,100,99,96,98,100,99,99,199,199,100,98,58,61,87,78,68,199,63,13,30
458280,BANDERA TRI COUNTY HOME HEALTH AGENCY INC,117 HUGO STREET SUITE B,KERRVILLE,TX,78028,8308953100,PROPRIETARY,1/25/1995,Y,Y,Y,Y,Y,Y,93,99,90,98,88,88,100,98,100,96,99,100,98,58,50,68,50,55,90,52,13,32
458285,ENCOMPASS HOME HEALTH OF HOUSTON,2116 THOMPSON ROAD SUITES D1 AND F1,RICHMOND,TX,77469,9797935555,PROPRIETARY,1/18/1995,Y,Y,Y,Y,Y,Y,93,65,90,94,57,54,75,98,86,199,59,63,99,61,58,74,60,58,77,63,11,25
458287,BELOVED HOME HEALTH SERVICES INC,9888 BISSONNET  SUITE 430,HOUSTON,TX,77036,7137769333,PROPRIETARY,1/10/1995,Y,Y,Y,Y,Y,Y,53,97,100,1,100,20,100,99,100,199,100,100,97,69,56,65,100,96,199,54,10,12
458288,OUTREACH MEDICAL HOME HEALTH AGENCY INC,511 GRAND TETON,CEDAR HILL,TX,75104,9722933500,PROPRIETARY,1/5/1995,Y,Y,Y,Y,Y,Y,96,199,199,39,199,5,199,88,199,199,199,199,13,199,199,199,199,199,199,199,25,35
458292,BAPTIST ST ANTHONYS HOME CARE,721 NORTH TAYLOR,AMARILLO,TX,79107,8062127500,VOLUNTARY NON-PROFIT - PRIVATE,2/1/1995,Y,Y,Y,Y,Y,Y,99,80,96,91,63,57,91,98,99,96,91,95,93,50,42,59,47,40,86,39,8,30
458294,FAMILY HOME HEALTH SERVICES,606 S MCCOLL ROAD,EDINBURG,TX,78539,9563819294,PROPRIETARY,2/2/1995,Y,Y,Y,Y,Y,Y,94,76,99,99,26,16,97,100,96,199,95,99,98,59,44,71,53,36,86,46,7,8
458302,AMERICARE NURSING SERVICES INC,1103 NORTH RAUL LONGORIA ROAD,SAN JUAN,TX,78589,9566829710,PROPRIETARY,2/23/1995,Y,Y,Y,Y,Y,Y,89,99,99,100,70,30,99,99,100,199,99,99,96,55,46,65,67,58,85,52,7,23
458306,IPR HEALTHCARE SYSTEM INC,8830 INTERCHANGE DRIVE,HOUSTON,TX,77054,7135926776,PROPRIETARY,1/31/1995,Y,Y,Y,Y,Y,Y,96,96,100,100,38,61,98,100,100,199,100,100,98,50,57,54,52,50,85,37,10,37
458312,SOUTHWEST HOME HEALTH CARE AGENCY,402 CYPRESS ST STE 601,ABILENE,TX,79601,3256727800,PROPRIETARY,2/15/1995,Y,Y,Y,Y,Y,Y,93,97,99,99,88,90,199,99,100,199,199,92,94,55,199,49,58,60,199,199,25,54
458314,ENCOMPASS HOME HEALTH OF EL PASO,5801 ACACIA CIRCLE,EL PASO,TX,79912,9158453300,VOLUNTARY NON-PROFIT - OTHER,2/23/1995,Y,Y,Y,Y,Y,Y,95,94,99,98,81,80,97,99,99,199,98,96,100,59,45,64,70,59,83,58,11,31
458318,NATIONAL NURSING & REHAB RIO GRANDE VALLEY,1713 TREASURE HILLS SUITE 2B,HARLINGEN,TX,78550,9564400551,PROPRIETARY,2/28/1995,Y,Y,Y,Y,Y,Y,91,97,100,79,65,38,94,98,99,199,85,88,83,61,32,65,58,47,98,54,7,25
458324,KNOX COUNTY HOSPITAL HOME CARE,701 SOUTH 5TH STREET,KNOX CITY,TX,79529,9406573013,VOLUNTARY NON-PROFIT - OTHER,3/29/1995,Y,Y,N,N,N,Y,80,100,92,97,49,13,199,90,199,199,199,199,88,199,199,75,199,34,199,199,6,40
458326,PSA NURSING SERVICES INC,4659 EVERHART ROAD SUITE 207,CORPUS CHRISTI,TX,78411,3618511250,PROPRIETARY,3/31/1995,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
458331,UNLIMITED HOME CARE  INC,8633 W AIRPORT BLVD SUITE 1024,HOUSTON,TX,77071,7139882261,PROPRIETARY,3/23/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,24,199
458333,CONSOLIDATED COMMUNITY RESOURCES INC,6200 SAVOY SUITE 240,HOUSTON,TX,77036,7135969030,PROPRIETARY,3/21/1995,Y,Y,Y,Y,Y,Y,78,199,199,96,199,78,199,96,199,199,199,199,78,199,199,199,65,58,199,199,18,17
458337,HERITAGE HOME HEALTH,4939 ELIZABETH,TEXARKANA,TX,75503,9037934900,PROPRIETARY,3/30/1995,Y,Y,Y,Y,Y,Y,91,92,100,99,86,90,96,100,95,199,88,100,95,44,41,52,55,56,199,53,13,43
458339,PSA NURSING SERVICES INC,5313 NORTH MCCOLL RD,MCALLEN,TX,78504,9569721920,PROPRIETARY,3/28/1995,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
458346,JORDAN HEALTH SERVICES,2039 CROCKETT RD,PALESTINE,TX,75801,9037231657,PROPRIETARY,4/3/1995,Y,Y,Y,Y,Y,Y,91,24,84,96,62,68,83,99,89,94,70,92,99,57,37,64,62,50,85,44,11,38
458347,AT HOME HEALTHCARE,9846 HWY 31 EAST,TYLER,TX,75705,9035928001,PROPRIETARY,4/3/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
458358,CONSOLIDATED HOME HEALTH,8410 HWY 90A SUITE 200,SUGAR LAND,TX,77478,2812388775,PROPRIETARY,4/4/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
458364,NURSCARE HOME HEALTH,1312 TEXAS AVENUE,LUBBOCK,TX,79401,8067885566,PROPRIETARY,4/12/1995,Y,Y,Y,Y,Y,Y,97,96,100,94,74,55,89,99,99,97,94,95,99,66,69,79,65,59,89,63,11,30
458370,BRAZOSPORT REGIONAL HOME HEALTH,194 ABNER JACKSON PARKWAY,LAKE JACKSON,TX,77566,9792993236,VOLUNTARY NON-PROFIT - OTHER,4/17/1995,Y,Y,Y,Y,Y,Y,91,97,100,98,73,70,89,99,96,199,91,84,97,42,45,69,77,71,94,54,4,30
458371,SPIRIT HOMECARE,2821 PRINCE GEORGE AVENUE,DESOTO,TX,75115,9722965959,PROPRIETARY,3/29/1995,Y,Y,Y,Y,Y,Y,94,82,99,89,83,79,95,97,99,199,98,99,92,46,45,50,64,46,96,36,12,34
458380,HOME HEALTH CARE NETWORK,5950 FAIRBANKS NORTH HOUSTON ROAD,HOUSTON,TX,77040,7137838049,PROPRIETARY,4/4/1995,Y,Y,Y,Y,Y,Y,93,91,100,98,60,60,93,94,99,199,96,99,92,50,40,57,69,68,88,45,10,38
458393,LIFECARE HEALTH SERVICES,1809 GILMER ROAD,LONGVIEW,TX,75604,9032979300,PROPRIETARY,5/1/1995,Y,Y,Y,Y,Y,Y,91,99,99,97,83,86,98,100,100,199,100,88,100,53,50,60,67,77,199,44,7,34
458396,HUNTSVILLE MEMORIAL HOSPITAL HOME CARE AGENCY,116D MEDICAL PARK LANE,HUNTSVILLE,TX,77340,9362914343,VOLUNTARY NON-PROFIT - PRIVATE,5/10/1995,Y,Y,Y,Y,Y,Y,87,90,99,95,74,82,97,97,99,199,97,100,90,43,40,54,57,56,93,32,10,25
458398,AMEDISYS HOME HEALTH OF NORTH HOUSTON,17200 TOMBALL PARKWAY SUITE 250,HOUSTON,TX,77064,2818973595,PROPRIETARY,5/16/1995,Y,Y,Y,Y,Y,Y,88,88,99,100,86,85,88,99,98,100,89,98,100,56,45,65,71,74,88,51,11,36
458399,I P H HOME HEALTH CARE INC,135 EAST HOSPITAL DRIVE,ANGLETON,TX,77515,8005745179,PROPRIETARY,5/18/1995,Y,Y,Y,Y,Y,Y,88,88,74,97,51,43,85,100,93,100,85,100,99,41,31,49,37,38,199,35,9,37
458406,NURSEFINDERS OF HOUSTON KINGWOOD,1521 GREEN OAK PLACE SUITE 130,KINGWOOD,TX,77339,2813596399,PROPRIETARY,5/2/1995,Y,Y,Y,Y,Y,Y,83,99,96,99,90,91,99,99,100,199,96,96,100,32,28,35,40,33,79,15,3,31
458409,NEW APPROACH HOME HEALTH,5656 S STAPLES STREET SUITE 300,CORPUS CHRISTI,TX,78413,3618062650,PROPRIETARY,4/26/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,28,199
458416,ALL VALLEY HOME HEALTH INC,1910 TESORO BOULEVARD,PHARR,TX,78577,9567829002,PROPRIETARY,5/25/1995,Y,Y,Y,Y,N,N,99,97,72,97,40,22,28,98,20,199,69,63,94,37,34,58,86,63,199,38,10,30
458423,HOSPITAL HOME HEALTH OF WILBARGER GENERAL HOSPITAL,920 HILLCREST DRIVE,VERNON,TX,76384,9405529351,GOVERNMENT - STATE/COUNTY,6/6/1995,Y,Y,Y,Y,Y,Y,88,96,100,100,83,79,199,100,100,199,98,97,99,66,54,69,52,53,199,52,9,27
458428,FAMILY CARE HOME HEALTH,581 PAN AMERICAN DRIVE SUITE #2,HARKER HEIGHTS,TX,76548,2545544049,PROPRIETARY,6/9/1995,Y,Y,Y,Y,N,Y,90,98,89,85,69,61,97,93,100,199,199,100,88,51,46,51,47,41,199,27,14,41
458433,CROWN HEALTH SERVICES,2000 S ROYALL,PALESTINE,TX,75801,9037292201,PROPRIETARY,6/5/1995,Y,Y,Y,Y,Y,Y,90,76,95,97,64,63,69,98,87,98,83,86,93,46,38,55,44,38,92,33,13,34
458441,CASA LINDA HOMECARE INC,5555 FREDERICKSBURG ROAD SUITE # 200,SAN ANTONIO,TX,78229,2103495515,PROPRIETARY,6/22/1995,Y,Y,Y,Y,Y,Y,79,95,100,100,76,45,199,99,100,199,199,94,100,50,49,52,75,78,199,64,4,37
458444,TEXAS HEALTH PRESBYTERIAN HOME CARE,8140 WALNUT HILL LANE  SUITE 925,DALLAS,TX,75231,2143454663,VOLUNTARY NON-PROFIT - OTHER,7/3/1995,Y,Y,Y,Y,Y,Y,100,97,91,100,75,76,97,99,100,95,100,100,100,62,59,69,74,63,85,50,8,24
458446,MAXIM HEALTHCARE SERVICES INC,4144 N CENTRAL EXPRESSWAY SUITE 405,DALLAS,TX,75204,2143703385,PROPRIETARY,5/11/1995,Y,Y,Y,Y,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
458447,INTER ACTIVE HEALTH CARE INC,10530 ROCKLEY ROAD SUITE 100A,HOUSTON,TX,77099,2818922000,PROPRIETARY,6/23/1995,Y,Y,Y,Y,Y,Y,85,93,98,100,89,85,199,100,100,199,199,96,99,66,48,74,78,91,199,61,8,28
457950,BEACON HOME HEALTH AGENCY LLC,1814 PINE HOLLOW DRIVE,MISSOURI CITY,TX,77489,7135926428,PROPRIETARY,12/6/2005,Y,Y,Y,Y,Y,Y,88,92,99,89,37,25,199,88,100,199,97,93,84,33,37,25,48,27,199,32,8,42
457951,OMEGA HOME  HEALTH,10240 US HIGHWAY 69 NORTH,TYLER,TX,75706,9035094555,PROPRIETARY,11/29/2005,Y,Y,Y,Y,Y,Y,97,100,100,100,77,71,199,100,100,199,199,100,99,40,29,57,54,15,199,35,9,44
457952,PROVIDIAN HEALTH CARE  INC,12929 GULF FRWY SUITE 101,HOUSTON,TX,77034,7134903500,PROPRIETARY,11/30/2005,Y,Y,Y,Y,Y,Y,98,96,97,85,84,83,85,95,96,199,93,97,96,56,48,51,59,51,199,32,8,32
457953,C & L HOME HEALTHCARE AGENCY,8914 PECAN PLACE DR,HOUSTON,TX,77071,8326617694,PROPRIETARY,12/5/2005,Y,Y,Y,Y,Y,Y,84,62,100,96,86,10,199,90,100,199,100,100,99,29,20,39,19,22,199,8,12,43
457954,ABL HOMEHEALTH SERVICES INC,9888 BISSONNET STREET SUITE 135,HOUSTON,TX,77036,2814988666,PROPRIETARY,11/30/2005,Y,Y,Y,Y,Y,Y,97,100,97,100,98,94,199,99,100,199,199,199,100,51,39,70,77,54,199,47,10,17
457955,NIGHTINGALE SERVICES INC,6220 WESTPARK SUITE 220,HOUSTON,TX,77057,7137800695,PROPRIETARY,12/6/2005,Y,Y,Y,Y,Y,Y,78,100,100,95,33,24,199,97,100,199,199,91,92,199,199,199,199,199,199,199,13,57
457956,GRACE UNLIMITED,8405 STERLING SUITE #202,IRVING,TX,75063,2142778800,PROPRIETARY,12/20/2005,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
457957,V CARE HOME HEALTH INC,5201 S COLONY BLVD SUITE 480,THE COLONY,TX,75056,2146184784,PROPRIETARY,12/20/2005,Y,Y,Y,Y,Y,Y,80,95,100,98,82,84,199,99,100,199,100,100,96,40,34,43,31,22,199,28,9,40
457958,OASIS HOME HEALTHCARE,4455 SOUTH PADRE ISLAND DRIVE SUITE 27,CORPUS CHRISTI,TX,78411,3613341609,PROPRIETARY,12/28/2005,Y,Y,Y,Y,Y,Y,80,96,100,98,40,32,90,94,98,199,94,97,96,49,39,60,57,68,199,54,27,21
457959,MERIDIAN HCS L L C,8546 BROADWAY #211,SAN ANTONIO,TX,78217,2108269393,VOLUNTARY NON-PROFIT - OTHER,12/23/2005,Y,Y,Y,Y,Y,Y,90,98,100,99,90,98,100,100,100,199,100,100,98,50,35,64,93,83,199,57,6,36
457960,BIENESTAR HOME HEALTH SERVICES,3117 MCRAE AVE A,EL PASO,TX,79925,9155990242,PROPRIETARY,12/29/2005,Y,Y,Y,Y,Y,Y,74,90,100,94,93,93,199,100,96,199,100,100,80,77,62,76,72,73,199,56,13,44
457962,ELIM HOME HEALTH INC,8344 E RL THORNTON FREEWAY SUITE 315,DALLAS,TX,75228,9722909721,PROPRIETARY,12/30/2005,Y,Y,Y,Y,Y,Y,83,60,100,74,43,42,95,96,100,199,100,98,98,50,39,64,53,49,199,44,4,38
457963,PEACE HOME HEALTH INC,2095 N COLLINS BLVD SUITE 102,RICHARDSON,TX,75080,9727440133,PROPRIETARY,1/4/2006,Y,Y,Y,Y,Y,Y,97,199,100,98,98,92,199,100,199,199,199,100,95,30,26,11,20,9,199,7,10,35
457964,MERITCARE HOME HEALTH SERVICES INC,10925 ESTATE LANE SUITE #120,DALLAS,TX,75238,2143436800,PROPRIETARY,1/5/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,4,199
457965,A C T HOME HEALTH,4401 I 35 SUITE 208,DENTON,TX,76207,9404842900,PROPRIETARY,12/1/2005,Y,Y,Y,Y,Y,Y,92,96,99,98,84,92,199,98,98,199,94,98,97,63,51,71,69,48,199,48,13,42
457966,ST LUKE HOMECARE,5405 HURLEY DRIVE,SAN ANTONIO,TX,78238,2106802500,PROPRIETARY,1/10/2006,Y,Y,Y,Y,Y,N,100,97,100,100,78,28,100,100,100,199,100,100,98,39,25,32,16,22,199,26,11,27
457967,HCC HOME CARE INC,4635 SOUTHWEST FREEWAY SUITE 515,HOUSTON,TX,77027,7136683883,PROPRIETARY,12/22/2005,Y,Y,Y,Y,Y,Y,71,57,97,88,66,80,199,94,100,199,199,100,95,74,54,82,82,82,199,46,8,41
457968,NURSING CARE OF TEXAS,700 S COCKRELL HILL ROAD SUITE 188,DUNCANVILLE,TX,75137,9722962755,PROPRIETARY,1/12/2006,Y,Y,Y,Y,Y,Y,91,199,199,87,199,96,199,100,199,199,199,199,91,199,199,199,199,199,199,199,18,49
457969,PRECIOUS HOME HEALTH CARE INC,3224 IH 30 EAST SUITE 118,MESQUITE,TX,75150,9726864209,PROPRIETARY,1/13/2006,Y,Y,Y,Y,Y,Y,92,199,93,100,61,100,199,97,199,199,199,199,95,62,49,73,86,80,199,72,11,19
457970,CUDDLE ME HOME CARE,310 EAST I-30 SUITE M106,GARLAND,TX,75043,9722261015,PROPRIETARY,1/12/2006,Y,Y,Y,Y,Y,Y,92,94,96,89,199,41,199,97,97,199,199,199,79,40,199,53,26,199,199,199,22,24
457971,AMANECER HOME HEALTHCARE LLC,508 W EXPRESSWAY 83,MCALLEN,TX,78501,9566688886,PROPRIETARY,1/10/2006,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
457973,RAPHA HEALTH CARE SERVICES,2305 OAK LANE DR SUITE 201 B,GRAND PRAIRIE,TX,75051,9727805764,PROPRIETARY,1/17/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,199
457974,TEXAS MEDICAL ENTERPRISES INC,141WHITTLESEY DRIVE,HEMPHILL,TX,75948,4093845050,PROPRIETARY,1/11/2006,Y,Y,Y,Y,Y,Y,99,100,100,99,89,93,199,99,100,199,199,100,100,67,26,79,70,59,199,47,16,3
457975,HEALTHSOUTH TARRANT COUNTY HOME HEALTH,6701 OAKMONT BOULEVARD,FORT WORTH,TX,76132,8173704700,PROPRIETARY,12/22/2005,Y,Y,Y,Y,Y,Y,87,95,100,100,83,84,90,100,98,199,88,98,98,58,58,71,68,79,95,41,13,21
457976,HCN SENIOR CARE AT HOME,890 ROCKWALL PKWY SUITE 115,ROCKWALL,TX,75032,9727228448,PROPRIETARY,1/6/2006,Y,Y,Y,Y,Y,Y,80,94,100,97,83,41,100,99,100,199,100,99,98,53,45,64,53,53,199,47,16,36
457977,HOME HEALTH PLUS,9221 LBJ FREEWAY SUITE 208,DALLAS,TX,75243,2143416868,PROPRIETARY,1/9/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,199
457978,OPTIMUM HOME HEALTH CARE INC,5501 INDEPENDENCE PKWY SUITE 304,PLANO,TX,75023,9725966442,PROPRIETARY,12/28/2005,Y,Y,Y,Y,Y,Y,87,89,100,99,77,77,93,99,98,199,95,88,98,60,60,69,76,41,199,34,6,41
457979,FLORIC HOME HEALTHCARE AGENCY,2610 WEST MARSHALL DRIVE SUITE 1,GRAND PRAIRIE,TX,75051,9726024427,PROPRIETARY,1/18/2006,Y,Y,Y,Y,Y,Y,95,199,199,95,67,86,199,100,199,199,199,199,100,199,199,199,199,199,199,199,0,49
457980,JK HOME HEALTH SERVICE,609 NORTH EBRITE STREET  SUITE 103,MESQUITE,TX,75149,9723293900,PROPRIETARY,1/18/2006,Y,Y,Y,Y,Y,Y,98,100,97,91,81,63,199,100,100,199,199,95,95,48,60,76,47,57,199,45,9,28
457981,MJ HOME HEALTH AGENCY,3939 EAST HIGHWAY 80 SUITE 428,MESQUITE,TX,75150,9722164894,PROPRIETARY,1/24/2006,Y,Y,Y,Y,Y,Y,100,199,100,99,54,62,199,100,199,199,199,199,99,67,69,71,90,70,199,53,10,19
457982,LINCA HOME HEALTH SERVICES INC,615 W MAIN STREET SUITE 400,ARLINGTON,TX,76010,8172264000,PROPRIETARY,1/20/2006,Y,Y,Y,Y,Y,Y,81,199,199,84,93,81,199,88,199,199,199,199,78,199,199,199,13,0,199,199,17,31
457983,GROUP CARE HOME HEALTH LP,95 N 11TH ST,BEAUMONT,TX,77702,4098406622,PROPRIETARY,1/13/2006,Y,Y,Y,Y,Y,Y,64,33,99,48,62,63,91,99,100,199,199,100,94,60,52,70,91,57,90,67,17,35
457984,SHALEM HOME HEALTH CARE INC,"SUN PARK I,  2611 NORTH BELTLINE RD 101",SUNNYVALE,TX,75182,9722904994,PROPRIETARY,1/12/2006,Y,Y,Y,Y,Y,Y,78,69,100,95,95,94,199,100,96,199,95,98,98,33,42,33,49,33,199,23,7,32
457985,MAXIMUM HOME HEALTH LLC,1528 DOVE AVE,MC ALLEN,TX,78504,9562891200,PROPRIETARY,1/23/2006,Y,Y,Y,Y,Y,N,74,199,100,97,29,32,199,100,199,199,199,96,92,22,10,30,19,18,199,17,4,14
457986,ABIDING HOME HEALTH OF CEDAR PARK,715 DISCOVERY BLVD #511,CEDAR PARK,TX,78613,5122598444,PROPRIETARY,12/22/2005,Y,Y,Y,Y,Y,Y,86,86,89,96,76,73,91,100,98,199,96,96,100,57,55,64,72,70,93,39,16,33
457987,ROYAL HOME HEALTH CARE INCORPORATED,2735 VILLA CREEK SUITE 240,DALLAS,TX,75234,9722479001,PROPRIETARY,1/30/2006,Y,Y,Y,Y,Y,Y,96,199,100,100,97,98,199,100,199,199,199,199,100,52,47,55,65,40,199,26,14,30
457988,A 1 HOME HEALTH CARE,1112 WITTER,PASADENA,TX,77506,7134752300,PROPRIETARY,1/27/2006,Y,Y,Y,Y,Y,Y,90,90,99,100,57,50,97,99,92,199,78,91,85,43,35,42,31,37,199,34,12,41
457989,M B CARE PLLC,4150 RIO BRAVO SUITE 217,EL PASO,TX,79902,9152695365,PROPRIETARY,2/3/2006,Y,Y,Y,Y,N,Y,88,199,98,100,97,92,199,100,199,199,199,100,100,78,77,81,80,72,199,48,15,36
457990,ALCOMEDICS HOME HEALTH SOLUTIONS,11615 FOREST CENTRAL DRIVE SUITE 322,DALLAS,TX,75243,9724425443,PROPRIETARY,1/26/2006,Y,Y,Y,Y,Y,Y,88,199,100,97,73,97,199,72,199,199,199,199,94,199,199,199,199,199,199,199,12,31
457991,EAGLE HEALTHCARE SERVICES,6326 SOVEREIGN DR STE 136,SAN ANTONIO,TX,78229,2102891582,PROPRIETARY,2/6/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
457993,ONSITE HEALTH CARE SERVICES,802 E RICHEY ROAD,HOUSTON,TX,77073,2814436300,PROPRIETARY,2/1/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
457994,ALL CARE PROFESSIONAL HOME HEALTH INC,3909 GREEN OAKS BOULEVARD WEST SUITE C,ARLINGTON,TX,76016,8174572688,PROPRIETARY,2/6/2006,Y,Y,Y,Y,Y,Y,99,98,100,100,76,77,99,99,100,100,100,100,97,55,42,64,61,67,96,52,13,32
457995,COASTAL STAFF RELIEF INC,101 OYSTERCREEK DRIVE SUITE B,LAKE JACKSON,TX,77566,9792993006,PROPRIETARY,2/6/2006,Y,Y,Y,Y,Y,Y,87,96,100,92,67,67,98,99,96,199,95,98,94,60,58,68,60,52,92,53,10,28
457996,ST ANTHONYS HOME HEALTHCARE SERVICES INC,5303 N MCCOLL RD,MCALLEN,TX,78504,9569948766,PROPRIETARY,2/10/2006,Y,Y,Y,Y,Y,Y,97,96,99,100,69,43,94,100,99,199,87,83,94,61,60,74,61,55,199,49,8,14
457997,DIAMOND CARE HEALTH SERVICES LLC,777 SOUTH CENTRAL EXPRESSWAY  SUITE 7E,RICHARDSON,TX,75080,9724791888,PROPRIETARY,2/8/2006,Y,Y,Y,Y,Y,Y,83,199,199,92,199,54,199,100,199,199,199,199,83,199,199,199,199,199,199,199,0,32
457998,A & I HEALTHCARE INC,1004 N ILLINOIS,WESLACO,TX,78596,9569687017,PROPRIETARY,2/8/2006,Y,Y,Y,Y,Y,Y,90,93,100,99,87,90,100,99,98,199,199,100,91,39,32,43,31,26,199,24,12,33
457999,KEMG HOME HEALTH CARE,701 DALWORTH STREET,GRAND PRAIRIE,TX,75050,8172773534,PROPRIETARY,2/9/2006,Y,Y,Y,Y,Y,Y,71,199,199,67,65,71,199,87,199,199,199,199,88,199,199,199,199,199,199,199,0,44
458001,CAPROCK HOME HEALTH SERVICES INC,1123 NORTH MAIN SUITE #215,SAN ANTONIO,TX,78212,2102257003,PROPRIETARY,3/29/1994,Y,Y,Y,Y,N,Y,93,80,75,74,50,42,95,81,94,199,199,199,85,39,36,35,69,199,199,43,7,19
458006,SEYMOUR HOSPITAL HOME HEALTH,600 N MAIN ST,SEYMOUR,TX,76380,9408893755,VOLUNTARY NON-PROFIT - OTHER,4/8/1994,Y,Y,Y,N,N,Y,99,98,94,100,91,6,100,100,100,199,100,100,100,58,44,59,48,33,199,199,10,41
