"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Skilled Nursing Care","Physical Therapy","Occupational Therapy","Speech Pathology","Medical Social","Home Health Aide","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends"
"107088","USA HOME HEALTH SERVICES INC","600 WEST 20TH STREET SUITE30","HIALEAH","FL","33010","3058895332","Proprietary",4/16/1974 0:00:00,"Y","Y","Y","Y","Y","Y",37,46,60,56,55,41,51,20,10,78
"057734","USA HOME HEALTH, INC","1415 E COLORADO STREET","GLENDALE","CA","91205","8182445112","Proprietary",3/27/1986 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"147808","USA WE CARE HOME HEALTHCARE, INC","7161 N CICERO, SUITE 211A","LINCOLNWOOD","IL","60712","8476744940","Proprietary",5/9/2005 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"678078","UT SOUTHWESTERN HOME HEALTH CARE","2710 NORTH STEMMONS FREEWAY SUITE 300","DALLAS","TX","75207","2145909600","Proprietary",10/26/1995 0:00:00,"Y","Y","Y","Y","Y","Y",42,53,41,59,67,38,65,30,24,65
"077223","UTOPIA HOME CARE INC","665 FOXON ROAD","EAST HAVEN","CT","06512","2034663050","Proprietary",7/17/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,42,53,53,46,28,46,48,44,46
"458426","UVALDE MEMORIAL HOSPITAL HOME HEALTH AND HOSPICE S","1038B GARNER FIELD ROAD","UVALDE","TX","78801","8302786691","Government - Local",5/18/1995 0:00:00,"Y","Y","N","Y","Y","Y",71,92,55,83,92,58,87,20,14,79
"458085","V I P HOME HEALTH CARE","200 E SAM HOUSTON SUITE B","PHARR","TX","78577","9567874800","Proprietary",6/16/1994 0:00:00,"Y","Y","Y","Y","Y","Y",32,49,12,67,56,34,61,40,10,59
"297108","V I P HOME HEALTH INC","3100 W CHARLESTON BLVD SUITE 208","LAS VEGAS","NV","89102","7028803847","Proprietary",12/19/2003 0:00:00,"Y","Y","Y","Y","Y","Y",36,52,47,67,64,39,60,48,19,47
"207020","V N A HOME HEALTH CARE","50 FODEN RD","SO PORTLAND","ME","04106","2077808624","Voluntary Non Profit - Other",2/3/1967 0:00:00,"Y","Y","Y","Y","Y","Y",30,55,61,57,60,33,58,34,26,63
"147708","V N A HOME HEALTH OF ILLINOIS, LTD","6219-21 PARK AVENUE","MORTON GROVE","IL","60053","8476747174","Proprietary",11/30/2000 0:00:00,"Y","Y","Y","Y","Y","Y",36,56,57,72,63,46,65,33,26,65
"067219","VAIL VALLEY HOME HEALTH CARE","320 BEARD CREEK RD","EDWARDS","CO","81632","9705697455","Voluntary Non Profit - Other",12/9/1993 0:00:00,"Y","Y","Y","Y","Y","Y",26,60,199,44,66,199,76,28,19,68
"673170","VALLEY ANGELS HOME HEALTH LLC","765 E 7TH ST #D","BROWNSVILLE","TX","78520","9565414400","Proprietary",4/6/2005 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201
"677049","VALLEY BAPTIST MEDICAL CENTER HOME HEALTH","4405 GLASSCOCK","HARLINGEN","TX","78550","9563892100","Proprietary",6/3/1986 0:00:00,"Y","Y","Y","Y","Y","Y",41,47,51,77,59,41,51,32,24,64
"679181","VALLEY CARE HOME HEALTH SERVICES","2685 NORTH CORIA STREET SUITE C 2","BROWNSVILLE","TX","78520","9565421987","Proprietary",11/7/2002 0:00:00,"Y","Y","Y","N","N","Y",27,41,199,70,57,34,68,44,19,51
"058146","VALLEY CARE HOME HEALTH SERVICES, INC","40880-B COUNTY CENTER DRIVE, SUITE K","TEMECULA","CA","92591","9515065818","Proprietary",12/4/2002 0:00:00,"Y","Y","Y","Y","Y","Y",41,43,8,72,66,23,62,22,22,75
"287055","VALLEY COUNTY HOSPITAL HOME HE","400 SOUTH 23RD STREET","ORD","NE","68862","3087283211","Government - State/County",10/20/1989 0:00:00,"Y","Y","Y","Y","Y","Y",38,61,43,58,60,50,71,29,14,66
"317008","VALLEY HOME CARE INC.","15 ESSEX ROAD","PARAMUS","NJ","07652","2012916000","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",40,54,51,64,65,40,63,31,26,67
"297074","VALLEY HOME HEALTH","1331 RAINBOW BLVD., SUITE 101","LAS VEGAS","NV","89146","7023888420","Proprietary",11/12/1995 0:00:00,"Y","Y","Y","Y","Y","Y",38,48,62,70,67,51,61,21,23,75
"368106","VALLEY HOME HEALTH CARE, LLC","755 BOARDMAN CANFIELD ROAD","BOARDMAN","OH","44512","3307585727","Proprietary",8/18/2005 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
"207054","VALLEY HOME HEALTH SERVICES","22 BIRDSEYE AVENUE","CARIBOU","ME","04736","2074921149","Proprietary",7/18/1995 0:00:00,"Y","Y","Y","Y","Y","Y",24,37,23,49,39,13,40,36,37,61
"147440","VALLEY HOME HEALTH SERVICES","1701 FOURTH STREET","PERU","IL","61354","8152241307","Voluntary Non Profit - Other",2/1/1986 0:00:00,"Y","Y","Y","Y","Y","Y",43,66,64,71,60,38,74,22,23,75
"058158","VALLEY HOME HEALTH, INC","6422 BELLINGHAM STREET SUITE 210","N HOLLYWOOD","CA","91606","8185096764","Proprietary",1/27/2003 0:00:00,"Y","Y","Y","Y","Y","Y",31,28,5,73,67,27,63,32,12,63
"027008","VALLEY HOSPITAL HOME HEALTH","3051 EAST PALMER WASILLA HIGHWAY","WASILLA","AK","99654","9073524800","Voluntary Non Profit - Private",1/22/1987 0:00:00,"Y","Y","Y","Y","Y","Y",35,63,48,59,63,37,63,24,21,76
"058021","VALLEY RIDGE HOME CARE","7126 SKYWAY STE E","PARADISE","CA","95969","5308727188","Proprietary",7/22/1997 0:00:00,"Y","Y","Y","Y","Y","Y",33,52,42,48,57,34,52,22,26,73
"377011","VALLEY VIEW REGIONAL HOSP HOME HEALTH CARE","1201 ARLINGTON AVE, SUITE G & H","ADA","OK","74820","5804211477","Voluntary Non Profit - Private",3/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",29,49,34,53,54,32,51,28,19,63
"058076","VALU-CARE HOME HEALTH SERVICES","3170 EAST GARVEY AVENUE SOUTH","WEST COVINA","CA","91791","6269157490","Proprietary",7/20/2001 0:00:00,"Y","Y","Y","Y","Y","Y",57,72,31,84,85,67,64,29,25,67
"679382","VAMOS HOME HEALTH","5103 S MCCOLL ROAD SUITE 10","EDINBURG","TX","78539","9569721670","Proprietary",12/1/2003 0:00:00,"Y","Y","Y","Y","Y","Y",48,48,54,38,73,43,35,39,40,54
"047860","VAN BUREN COUNTY HEALTH UNIT","526 QUALITY DRIVE","CLINTON","AR","72031","5017452432","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",38,52,30,61,66,54,61,48,43,44
"167111","VAN BUREN COUNTY PHNS","905 BROAD STREET","KEOSAUQUA","IA","52565","3192933431","Government - State/County",5/23/1979 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,82,58,17
"447249","VANDERBILT HOME CARE SERVICES","2120 BELCOURT AVE","NASHVILLE","TN","37232","6159360336","Voluntary Non Profit - Other",10/7/1983 0:00:00,"Y","Y","Y","Y","Y","Y",40,54,37,66,62,39,64,28,30,67
"017020","VANGUARD HOME HEALTH OF MOBILE","273 AZALEA ROAD, BUILDING 2, SUITE 100","MOBILE","AL","36609","2514760192","Proprietary",5/23/1977 0:00:00,"Y","Y","Y","Y","Y","Y",36,47,47,56,63,36,53,36,27,57
"017072","VANGUARD HOME HEALTH OF MONROEVILLE","3040 SOUTH ALABAMA AVENUE","MONROEVILLE","AL","36460","2517433266","Proprietary",2/5/1987 0:00:00,"Y","Y","Y","Y","Y","Y",31,30,35,61,49,22,52,46,16,49
"107239","VANGUARD HOME HEALTH SERVICES OF PENSACOLA","5401 CORPORATE WOODS DRIVE STE 300","PENSACOLA","FL","32504","8504324419","Proprietary",5/29/1987 0:00:00,"Y","Y","Y","Y","Y","Y",33,42,41,59,64,35,45,29,22,67
"058181","VANURA HOME HEALTH SERVICES, INC","10700 JERSEY BLVD SUITE 160","RANCHO CUCAMONGA","CA","91730","9099891230","Proprietary",4/29/2003 0:00:00,"Y","Y","Y","Y","Y","Y",33,40,43,65,57,38,69,32,23,64
"167278","VBCH HOSPITAL HOME CARE","304 FRANKLIN STREET","KEOSAUQUA","IA","52565","3192933171","Voluntary Non Profit - Other",6/25/1997 0:00:00,"Y","Y","Y","Y","N","Y",19,199,199,199,55,199,54,36,33,61
"679207","VCP HOME HEALTH CARE AGENCY INC","626 NORTH BRITAIN ROAD SUITE A","IRVING","TX","75061","9725790223","Proprietary",12/30/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,54,59,39
"677712","VELITA SMITH HOME HEALTH INC","2005 WEST COMMERCE","SAN SABA","TX","76877","3253723196","Proprietary",12/1/1993 0:00:00,"Y","Y","Y","Y","Y","Y",44,60,20,46,68,37,51,37,35,57
"453120","VEMAX HEALTHCARE SERVICES INC","6250 WESTPARK  SUITE 211","HOUSTON","TX","77057","7137510016","Proprietary",7/12/2004 0:00:00,"Y","Y","Y","Y","Y","Y",62,30,199,64,94,71,51,20,25,78
"058249","VERITAS HOME CARE","1492 WEST COLORADO BLVD SUITE E","PASADENA","CA","91105","6267933200","Proprietary",2/4/2004 0:00:00,"Y","Y","Y","Y","Y","Y",52,60,199,86,76,34,65,25,15,70
"197413","VERNON HOME HEALTH","213 ALEXANDRIA HWY","LEESVILLE","LA","71446","3372380506","Proprietary",7/12/1991 0:00:00,"Y","Y","Y","Y","Y","Y",37,41,22,33,51,39,20,43,35,49
"527227","VERNON MEM HSPTL HHC","507 S MAIN ST","VIROQUA","WI","54665","6086374362","Voluntary Non Profit - Other",11/13/1992 0:00:00,"Y","Y","Y","Y","Y","Y",32,61,26,48,55,19,57,17,24,81
"058214","VESTA  HOME HEALTH SERVICES","8161 ARROYO DRIVE","ROSEMEAD","CA","91770","6262883300","Proprietary",10/25/2003 0:00:00,"Y","Y","Y","Y","Y","Y",27,29,32,48,46,24,45,41,5,55
"557623","VHC HOME HEALTH","7255-A S GREENLEAF AVENUE 2ND FLOOR","WHITTIER","CA","90602","5627890303","Proprietary",12/18/1995 0:00:00,"Y","Y","Y","Y","Y","Y",21,35,37,61,49,30,44,29,12,67
"317058","VHS OF NJ INC","783 RIVERVIEW DRIVE","TOTOWA","NJ","07511","9732564636","Voluntary Non Profit - Private",7/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",37,55,46,67,52,37,65,28,26,69
"377089","VIA CHRISTI AT HOME","1209 EAST PROSPECT","PONCA CITY","OK","74601","5807650390","Proprietary",8/21/1984 0:00:00,"Y","Y","Y","Y","N","Y",44,69,48,70,77,53,63,14,17,85
"177117","VIA CHRISTI HOME HEALTH","2622 WEST CENTRAL 5TH FLOOR","WICHITA","KS","67203","3162688588","Voluntary Non Profit - Religious Affiliations",11/9/1983 0:00:00,"Y","Y","Y","Y","Y","Y",34,43,41,61,62,33,62,24,18,72
"178049","VIACARE HOME HEALTH LLC","332 NEOSHO","EMPORIA","KS","66801","6203421700","Proprietary",2/13/2001 0:00:00,"Y","Y","Y","Y","Y","Y",38,35,39,62,60,27,61,39,5,50
"377689","VIALIFE CORPORATION","600 SOUTHEAST 49TH STREET","PRYOR","OK","74361","9188249600","Proprietary",8/10/2005 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"678165","VICKI ROY HOME HEALTH CARE INC","606 E LELA STREET SUITE A","HARLINGEN","TX","78550","9564127733","Proprietary",3/13/1996 0:00:00,"Y","N","N","N","N","Y",19,19,27,95,23,14,54,22,5,77
"058208","VICTORIA HOME HEALTH NURSING AGENCY INC","8455 BEVERLY BLVD SUITE 302","LOS ANGELES","CA","90048","2132529170","Proprietary",11/3/2003 0:00:00,"Y","Y","Y","Y","Y","Y",24,27,199,36,45,18,26,44,23,52
"108134","VICTORIAN HEALTH CARE SERVICES LL","4424 SOUTH MILITARY TRAIL, STE A","LAKE WORTH","FL","33463","5612665958","Voluntary Non Profit - Other",2/9/2005 0:00:00,"Y","Y","Y","Y","Y","Y",46,51,199,59,62,34,60,27,6,68
"037230","VICTORY HOME CARE AGENCY","1103 SOUTH MESA DRIVE, SUITE #1","MESA","AZ","85210","4807266553","Proprietary",8/27/2004 0:00:00,"Y","Y","Y","Y","Y","Y",32,51,52,69,61,41,57,35,19,54
"377669","VICTORY HOME HEALTH & HOSPICE","8209 HIGHWAY 277, SUITES 6 & 7","ELGIN","OK","73538","5804926166","Proprietary",5/19/2004 0:00:00,"Y","Y","Y","Y","Y","Y",42,40,46,63,72,54,47,49,43,44
"377574","VICTORY HOME HEALTH & HOSPICE","705 WEST MAIN STREET","TISHOMINGO","OK","73460","5803712002","Proprietary",2/3/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,38,15,52,65,55,45,44,20,48
"058190","VICTORY HOME HEALTH AGENCY","24490 SUNNYMEAD BOULEVARD, SUITE 108","MORENO VALLEY","CA","92553","9514860089","Voluntary Non Profit - Other",8/20/2003 0:00:00,"Y","Y","Y","Y","Y","Y",18,32,67,46,47,25,45,22,19,76
"327113","VICTORY HOME HEALTH PALLIATIVE WAIVER SERVICES INC","2810 HOT SPRINGS BLVD","LAS VEGAS","NM","87701","5054540499","Proprietary",8/24/1993 0:00:00,"Y","Y","Y","N","N","Y",21,38,49,44,51,38,44,34,23,59
"337295","VICTORY MEMORIAL HOSPITAL LTHHCP","401 95TH STREET","BROOKLYN","NY","11209","7185671057","Voluntary Non Profit - Other",6/28/1993 0:00:00,"Y","Y","Y","Y","Y","Y",22,22,199,199,24,5,20,73,24,24
"453139","VIDA HOME HEALTH INC","3313 WEST ALBERTA","EDINBURG","TX","78540","9566886166","Proprietary",8/23/2004 0:00:00,"Y","N","N","N","Y","N",58,57,79,83,79,33,5,18,16,78
"247284","VIKINGLAND HOME HEALTH INC","1411 HAWTHORNE","ALEXANDRIA","MN","56308","3207639276","Proprietary",6/11/1993 0:00:00,"Y","Y","Y","N","N","Y",32,58,199,44,70,36,52,32,29,64
"337280","VILLAGE CENTER FOR CARE CHHA","112 CHARLES STREET","NEW YORK","NY","10014","2123365310","Voluntary Non Profit - Private",1/31/1991 0:00:00,"Y","Y","Y","Y","Y","Y",43,51,68,58,54,47,64,65,22,32
"337421","VILLAGE CENTER FOR CARE LTHHCP","2432 GRAND CONCOURSE","BRONX","NY","10458","2123375699","Voluntary Non Profit - Other",5/28/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"459375","VILLAGE CHOICE HEALTH CARE INC","1335 BROADWAY","BEAUMONT","TX","77701","4098385151","Proprietary",7/30/1997 0:00:00,"Y","Y","Y","Y","Y","Y",43,50,64,73,78,40,48,33,27,63
"108125","VILLAGE HOME CARE, LLC","2760 SE 17TH STREET, BLDG 100, STE 101","OCALA","FL","34471","3523695577","Proprietary",12/21/2004 0:00:00,"Y","Y","Y","Y","Y","Y",43,76,62,64,74,54,82,20,27,82
"227233","VINEYARD NURSING ASSOCIATION","P O  BOX 2568  LINTON LANE","OAK BLUFFS","MA","02557","5086936184","Voluntary Non Profit - Private",1/8/1985 0:00:00,"Y","Y","Y","Y","Y","Y",42,54,25,59,70,45,59,28,27,69
"367103","VINTON CO HLTH DEPT HOME HEALT","STATE ROUTE 93 NORTH","MCARTHUR","OH","45651","7405965233","Government - Local",6/5/1967 0:00:00,"Y","Y","N","N","N","Y",33,55,199,51,63,23,55,43,14,51
"337247","VIP HEALTH SERVICES CHHA","116 06 MYRTLE AVENUE","RICHMOND HILL","NY","11418","7188475100","Proprietary",5/3/1988 0:00:00,"Y","Y","Y","Y","Y","Y",37,69,52,78,70,45,72,19,21,80
"557797","VIP HOME HEALTH CARE AGENCY","1224 SOUTH GARFIELD AVENUE  #204","ALHAMBRA","CA","91801","6262931339","Proprietary",4/22/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,48,46,52
"167063","VIRGINIA GAY HOSPITAL HHA","309 FIRST AVENUE","VINTON","IA","52349","3194726280","Voluntary Non Profit - Private",1/3/1974 0:00:00,"Y","Y","Y","Y","N","Y",37,45,39,59,56,36,62,19,20,75
"058152","VIRGINIA HOME CARE AGENCY","572 EAST GREEN STREET, SUITES 201 & 202","PASADENA","CA","91101","6267965296","Proprietary",12/31/2002 0:00:00,"Y","Y","Y","Y","Y","Y",20,199,199,48,33,17,46,32,17,62
"497563","VIRGINIAS HOME HEALTH CARE","544 NORTH MAIN STREET","RURAL RETREAT","VA","24368","8887768869","Proprietary",4/18/2000 0:00:00,"Y","Y","Y","Y","Y","Y",35,44,32,40,50,44,39,32,31,56
"317035","VIRTUA HOME CARE - COMMUNITY NURSING SERVICES","523 FELLOWSHIP ROAD","MOUNT LAUREL","NJ","08054","8565817200","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",38,62,53,58,64,46,61,21,23,78
"317071","VIRTUA HOME CARE AT WEST JERSEY","523 FELLOWSHIP ROAD","MOUNT LAUREL","NJ","08054","8565817200","Voluntary Non Profit - Private",9/13/1984 0:00:00,"Y","Y","Y","Y","Y","Y",40,61,61,61,69,53,61,20,22,78
"297098","VISION HEALTH CARE INC","2770 S MARYLAND PARKWAY SUITE 308","LAS VEGAS","NV","89109","7028930723","Proprietary",3/27/2002 0:00:00,"Y","Y","Y","Y","Y","Y",55,55,199,66,72,43,79,39,41,53
"058164","VISION HOME HEALTH CARE INC","7177 BROCKTON AVENUE, SUITE 219","RIVERSIDE","CA","92506","9097878903","Proprietary",3/13/2003 0:00:00,"Y","Y","Y","Y","Y","Y",28,42,23,40,49,25,14,15,24,83
"679023","VISION HOME HEALTH CARE INC","409 EAST CENTERVILLE SUITE A","GARLAND","TX","75041","2147030767","Proprietary",2/8/2001 0:00:00,"Y","Y","Y","Y","Y","Y",36,48,9,32,51,30,42,47,24,46
"557597","VISIONES HOME HEALTH","3325 WILSHIRE BLVD. SUITE 500","LOS ANGELES","CA","90010","2137398006","Proprietary",9/28/1995 0:00:00,"Y","Y","Y","Y","Y","Y",48,46,25,199,49,21,54,26,22,72
"137107","VISIONS HOME HEALTH","209 SHOUP AVENUE WEST","TWIN FALLS","ID","83301","2087325365","Proprietary",6/3/2004 0:00:00,"Y","Y","Y","Y","Y","Y",42,51,199,199,54,34,62,21,8,73
"347083","VISITING HEALTH PROFESSIONALS","68 SWEETEN CREEK ROAD","ASHEVILLE","NC","28801","8282522255","Voluntary Non Profit - Private",12/5/1977 0:00:00,"Y","Y","Y","Y","Y","Y",39,56,55,59,64,43,59,29,20,69
"387041","VISITING HEALTH SERVICES","318 WEST 2ND STREET","THE DALLES","OR","97058","5412967280","Voluntary Non Profit - Private",5/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",38,49,41,44,56,30,54,25,26,70
"058005","VISITING HOME NURSES, INC","8273 WHITE OAK AVENUE SUITE 101","RANCHO CUCAMONGA","CA","91730","9094847881","Government - State/County",5/25/1997 0:00:00,"Y","Y","Y","Y","Y","Y",39,49,49,68,63,31,68,34,34,59
"057247","VISITING NRS ASSN OF THE MOTHERLODE SONORA","20100 CEDAR RD N","SONORA","CA","95370","2095336800","Government - Local",5/1/1980 0:00:00,"Y","Y","Y","Y","Y","Y",46,68,35,62,70,49,59,9,11,87
"057013","VISITING NRSS ASSN INLAND CNTY","6235 RIVER CREST DR STE L","RIVERSIDE","CA","92507","9094131200","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",33,48,49,61,58,40,58,22,20,73
"077038","VISITING NURSE  HOME CARE NW","24 VILLAGE GREEN DRIVE","LITCHFIELD","CT","06759","8605676000","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,58,41,67,61,45,56,29,30,67
"317063","VISITING NURSE & HOMEMAKER SERVICES, INC","204 CREEK CROSSING BOULEVARD","HAINESPORT","NJ","08036","6092677417","Voluntary Non Profit - Private",5/20/1981 0:00:00,"Y","Y","N","Y","Y","Y",36,49,48,55,63,39,56,22,22,75
"157000","VISITING NURSE AND HOSPICE HOME INC","5910 HOMESTEAD ROAD","FORT WAYNE","IN","46814","2604353222","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",22,45,199,65,48,26,43,23,24,60
"237059","VISITING NURSE ASSN HOME HEALTH CARE","1430 MILITARY, SUITE A","PORT HURON","MI","48060","8109844131","Voluntary Non Profit - Other",3/1/1971 0:00:00,"Y","Y","Y","Y","Y","Y",42,55,48,63,66,38,61,25,23,74
"287003","VISITING NURSE ASSN. OF THE MIDLANDS","1941 SOUTH 42ND, SUITE 225","OMAHA","NE","68105","4023425566","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",38,48,54,61,59,36,67,26,20,69
"317021","VISITING NURSE ASSOC OF CENTRAL JERSEY","141 BODMAN PLACE","RED BANK","NJ","07701","7327471204","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",38,57,68,66,61,45,65,27,20,69
"237010","VISITING NURSE ASSOC OF FLINT","1515 CAL DRIVE","DAVISON","MI","48423","8107323131","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",39,49,58,56,64,33,61,22,17,72
"317002","VISITING NURSE ASSOC OF NORTHERN NEW JERSEY","38 ELM STREET","MORRISTOWN","NJ","07960","9735391216","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",42,53,43,71,64,45,66,26,25,74
"317076","VISITING NURSE ASSOC OF SAINT CLARE'S, INC","191 WOODPORT ROAD","SPARTA","NJ","07871","9737297078","Voluntary Non Profit - Religious Affiliations",12/2/1985 0:00:00,"Y","Y","Y","Y","Y","Y",41,56,37,68,55,32,63,29,21,68
"237016","VISITING NURSE ASSOC OF SE MI",",25900 GREENFIELD ROAD, SUITE 600","OAK PARK","MI","48237","8008825720","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",33,52,63,58,63,46,56,30,24,68
"187000","VISITING NURSE ASSOCIATION","101 WEST CHESTNUT STREET","LOUISVILLE","KY","40202","5025842456","Voluntary Non Profit - Religious Affiliations",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",43,63,55,59,68,46,69,22,11,77
"267002","VISITING NURSE ASSOCIATION","1500  MEADOW LAKE PARKWAY","KANSAS CITY","MO","64114","8165311200","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",42,60,63,62,66,48,73,24,18,72
"147311","VISITING NURSE ASSOCIATION","1406 US 45 NORTH","ELDORADO","IL","62930","8124253561","Voluntary Non Profit - Other",10/31/1984 0:00:00,"Y","Y","Y","Y","Y","Y",42,41,32,61,62,38,55,43,24,52
"107225","VISITING NURSE ASSOCIATION","102 W PINELOCK AVENUE, SUITE 23","ORLANDO","FL","32806","4078522747","Proprietary",8/7/1986 0:00:00,"Y","Y","Y","Y","Y","Y",33,53,61,63,65,43,60,26,21,70
"067002","VISITING NURSE ASSOCIATION","390 GRANT STREET","DENVER","CO","80203","3037446363","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",31,51,56,52,58,36,57,22,20,73
"477000","VISITING NURSE ASSOCIATION","1110 PRIM ROAD","COLCHESTER","VT","05446","8026581900","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",31,37,36,60,55,34,55,24,22,70
"147000","VISITING NURSE ASSOCIATION OF","1245 CORPORATE BLVD.  5TH FL","AURORA","IL","60505","7088920646","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,49,52,56,61,42,56,25,25,71
"147003","VISITING NURSE ASSOCIATION OF","720 NORTH BOND STREET","SPRINGFIELD","IL","62702","2177884113","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",33,52,54,57,59,42,68,22,17,76
"047001","VISITING NURSE ASSOCIATION OF ARK","2 ST VINCENT CIRCLE","LITTLE ROCK","AR","72205","5016644933","Voluntary Non Profit - Religious Affiliations",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",42,58,60,68,66,48,63,38,18,59
"367022","VISITING NURSE ASSOCIATION OF CLEVELAND","2500 EAST 22ND STREET","CLEVELAND","OH","44115","2169311300","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",38,53,58,61,60,42,58,34,29,62
"107177","VISITING NURSE ASSOCIATION OF FLORIDA INC","2400 SE MONTEREY ROAD, SUITE 300","STUART","FL","34996","7722861844","Voluntary Non Profit - Other",7/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",56,58,64,69,75,60,64,22,19,73
"107527","VISITING NURSE ASSOCIATION OF FLORIDA INC","7347 RIDGE ROAD","PORT RICHEY","FL","34668","7278458099","Voluntary Non Profit - Private",7/22/1996 0:00:00,"Y","Y","Y","Y","Y","Y",60,65,63,85,84,68,73,20,19,77
"107614","VISITING NURSE ASSOCIATION OF FLORIDA INC","6947 EAST FOWLER AVENUE","TEMPLE TERRACE","FL","33617","8139801318","Voluntary Non Profit - Private",8/21/2000 0:00:00,"Y","Y","Y","Y","Y","Y",47,47,51,65,72,52,57,25,23,70
"107609","VISITING NURSE ASSOCIATION OF FLORIDA INC","7020 MARINER BLVD","SPRING HILL","FL","34608","3525929800","Voluntary Non Profit - Other",1/11/2000 0:00:00,"Y","Y","Y","Y","Y","Y",55,60,59,73,71,48,60,19,22,75
"107738","VISITING NURSE ASSOCIATION OF FLORIDA INC","3333 CLARK ROAD, SUITE 170","SARASOTA","FL","34231","9419271199","Voluntary Non Profit - Private",11/4/2002 0:00:00,"Y","Y","Y","Y","Y","Y",47,48,43,77,72,48,66,21,20,76
"107134","VISITING NURSE ASSOCIATION OF INDIAN RIVER COUNTY","1110 35TH LANE","VERO BEACH","FL","32960","7725675551","Voluntary Non Profit - Private",12/1/1975 0:00:00,"Y","Y","Y","Y","Y","Y",42,50,53,64,63,45,59,26,11,68
"167014","VISITING NURSE ASSOCIATION OF JOHNSON COUNTY","2953 SIERRA COURT","IOWA CITY","IA","52246","3193379686","Voluntary Non Profit - Other",7/11/1966 0:00:00,"Y","Y","Y","Y","Y","Y",46,57,48,56,58,40,51,37,29,59
"217008","VISITING NURSE ASSOCIATION OF MARYLAND, LLC","7008 SECURITY  BLVD","BALTIMORE","MD","21244","4105942600","Proprietary",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,62,60,56,58,43,77,24,25,74
"367771","VISITING NURSE ASSOCIATION OF MID-OHIO","188 WEST THIRD STREET","MANSFIELD","OH","44902","4195224969","Voluntary Non Profit - Private",10/4/2000 0:00:00,"Y","Y","Y","Y","Y","Y",39,42,42,51,56,46,46,44,28,52
