ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing,Physical,Occupational Therapy,Speech Therapy,Medical Social,Home Health Aide,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients had more pressure sores (bed sores) when home health care ended.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
747058,PROGRESSIVE HEALTHCARE SERVICES,8807 CHELSWORTH DRIVE,HOUSTON,TX,77083,2814989993,Proprietary,11/21/08 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747059,AIMA HOME HEALTH,2901 N LA HOMA BLVD SUITE B,MISSION,TX,78572,9566483796,Proprietary,12/12/08 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747060,A BEAUTIFUL DAY HEALTH CARE,614 SOUTH TEXAS BLVD,WESLACO,TX,78596,9564472046,Proprietary,1/21/09 0:00,Y,Y,N,N,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747061,LIFECARE OPTIONS HOME HEALTH SERVICES INC,5633 AVENUE I SUITE C,ROSENBERG,TX,77471,7134493122,Proprietary,1/21/09 0:00,Y,Y,Y,Y,Y,Y,50,199,100,93,199,79,199,100,199,199,199,199,86,199,199,199,199,199,199,201,199,201,54
747062,A TO Z HOME HEALTHCARE LLC,11520 NORTH CENTRAL EXPRESSWAY SUITE 166,DALLAS,TX,75243,2143482869,Proprietary,12/18/08 0:00,Y,Y,Y,N,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747063,LG CHARITY HOME HEALTH CARE SERVICES INC.,4801 WORTHING DRIVE,GARLAND,TX,75043,2143345527,Proprietary,11/21/08 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747064,ASSURE HOME HEALTHCARE INC,5805 CALLAGHAN ROAD SUITE 211,SAN ANTONIO,TX,78228,2103798804,Proprietary,2/5/09 0:00,Y,Y,N,N,N,N,95,98,100,99,90,56,98,95,97,199,99,98,95,46,36,67,75,59,83,201,39,201,30
747065,ALL YOUR HOME HEALTH,142 W RHAPSODY SUITE 2,SAN ANTONIO,TX,78216,2103085511,Proprietary,1/13/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747066,BRIDGE SOLUTIONS,9900 WESTPARK DR SUITE 261,HOUSTON,TX,77063,7133349920,Proprietary,12/15/08 0:00,Y,Y,Y,N,N,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,5
747067,ANGEL HOME HEALTH CARE LLC,4501 CARTWRIGHT RD SUITE 102,MISSOURI CITY,TX,77459,2819697043,Proprietary,1/16/09 0:00,Y,Y,Y,N,N,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747068,COTEL HEALTHCARE SERVICES LLC,4107 FOREST LEAF CIRCLE,MISSOURI CITY,TX,77459,2812770610,Proprietary,12/18/08 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747069,CHERISH HOME CARE NETWORK INC,10935 ESTATE LANE SUITE S355,DALLAS,TX,75238,2142215399,Proprietary,3/9/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747070,TAMCARE HOME HEALTH INC,9136 HARRISBURG LANE,MCKINNEY,TX,75071,2147188011,Proprietary,2/26/09 0:00,Y,Y,N,N,Y,N,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199,199,199,199,199,201,199,201,199
747071,PREMIER HEALTH CARE SERVICES I,514 S FANNIN STREET,TYLER,TX,75702,9035263477,Proprietary,1/21/09 0:00,Y,Y,Y,Y,Y,Y,67,199,199,70,199,75,199,75,199,199,199,199,92,199,199,199,199,199,199,201,199,201,199
747072,CVS HOME HEALTH AGENCY INC,1510 NORTH HAMPTON SUITE 330,DESOTO,TX,75115,9722246100,Proprietary,3/16/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199,199,199,199,199,201,199,201,199
747073,METROPLEX HOME HEALTH SERVICES PLLC,804 SADDLEBROOK DRIVE,DESOTO,TX,75115,9722235533,Proprietary,3/26/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747074,VIORA HOME HEALTH INC,3711 PENNINGTON CT,MISSOURI CITY,TX,77459,2818133018,Proprietary,2/27/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747075,LOGIC HOMEHEALTH SERVICES INC,611 JACKSON STREET SUITE C,RICHMOND,TX,77469,2813839483,Proprietary,3/4/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747076,DELIGENT HEALTH SERVICES INC,9401 TANAGER 3309,HOUSTON,TX,77036,7137772330,Proprietary,1/16/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747077,ST MARIE CLINIC P A,305 E EXPRESSWAY 83,MISSION,TX,78572,8665697458,Proprietary,2/24/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,29,49,48,18,25,199,201,32,201,31
747078,STAY HEALTHY HOMECARE INC,198 E ROBERTSON SUITE B & C,SAN BENITO,TX,78586,9563614407,Proprietary,3/11/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199,199,199,199,199,201,199,201,199
747079,LOVING CARE HOME HEALTH,5805 CALLAGHAN ROAD SUITE 201,SAN ANTONIO,TX,78228,2106977200,Proprietary,2/13/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747080,A CARING SOLUTION HOME HEALTH CARE SERVICES LLC,2005 OLD MAY COURT,COLLEGE STATION,TX,77845,9796908399,Proprietary,3/3/09 0:00,Y,Y,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,59
747081,ADVENTIST HOME HEALTH,2401 PECAN STREET SUITE 202,PFLUGERVILLE,TX,78660,5122522280,Proprietary,1/16/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747082,CONTINENTAL HEALTHCARE INC,5910 COURTYARD DRIVE SUITE 220 B,AUSTIN,TX,78731,5127731183,Proprietary,4/10/09 0:00,Y,Y,N,N,N,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747083,GOLDEN ACRES HOME HEALTH,14210 NELSON BAY COURT,SUGAR LAND,TX,77498,2814983050,Proprietary,2/10/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747084,OAK GARDENS HEALTH CARE SERVICES,3300 S GESSNER RD SUITE 208,HOUSTON,TX,77063,7137795200,Proprietary,10/30/08 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747085,HEALING HOME HEALTH INC,814 N SKY DRIVE,HOUSTON,TX,77073,2812093934,Proprietary,3/3/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747086,NELO HEALTH CARE SERVICES INC,6802 LAUDERWICK COURT,KATY,TX,77450,2813985510,Proprietary,3/12/09 0:00,Y,Y,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747087,HOME HEALTH CARE OF NORTH CENTRAL TEXAS INC,1116 HALSELL STREET,BRIDGEPORT,TX,76426,9406833300,Proprietary,2/23/09 0:00,Y,Y,Y,Y,Y,Y,93,88,100,93,199,71,199,93,100,199,199,199,93,199,199,199,199,199,199,201,199,201,44
747088,ELI HOME HEALTH SERVICES INC,2601 PANDALE DRIVE,MESQUITE,TX,75181,2144039105,Proprietary,4/10/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,26
747089,A&S HOME HEALTH CARE,5550 HARVEST HILL ROAD SUITE 140,DALLAS,TX,75230,9723867744,Proprietary,3/26/09 0:00,Y,Y,Y,Y,Y,Y,70,100,97,89,89,89,199,95,100,199,199,80,84,17,20,31,37,27,199,201,199,201,25
747090,TITANIC HOME HEALTH AGENCY,1501 THAMES DRIVE,PLANO,TX,75075,9725286033,Proprietary,2/19/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747091,ALL ACROSS AMERICA HOME HEALTH SERVICES,3717 HWY 3 SUITE F,DICKINSON,TX,77539,8323436942,Proprietary,1/14/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747092,CALVARY HEALTH CARE INC,8500 N STEMMONS FRWY SUITE 4050,DALLAS,TX,75247,2146781950,Proprietary,1/23/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,42
747093,FARIAS HOME HEALTH CARE LLC,9802 MCPHERSON ROAD SUITE 116,LAREDO,TX,78045,9567236903,Proprietary,3/4/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,56
747094,ACCESS HOME HEALTHCARE SERVICES,6112 MCCART AVENUE  207,FORT WORTH,TX,76133,8172303847,Proprietary,3/27/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,44
747095,BRIGHTER DAYS HOME HEALTH CARE,123 PRAIRIE DAWN CIRCLE,THE WOODLANDS,TX,77385,9363217624,Proprietary,4/23/09 0:00,Y,Y,Y,Y,Y,Y,87,98,92,100,94,95,100,99,100,199,100,100,96,52,58,63,77,61,199,201,54,201,49
747096,FRIENDS HEALTH SERVICES,9894 BISSONNET SUITE 320,HOUSTON,TX,77036,7137777739,Proprietary,11/11/08 0:00,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747097,DOCTORS CARE HOME HEALTH,10400 VISTA DEL SOL STE 100,EL PASO,TX,79925,9155999906,Proprietary,1/11/09 0:00,Y,Y,Y,Y,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747098,ADBRIGHT HEALTHCARE SERVICES INC,1601 MAIN STREET SUITE 406,RICHMOND,TX,77469,2812016088,Proprietary,1/23/09 0:00,Y,Y,Y,N,N,Y,89,199,199,75,65,50,199,100,199,199,199,199,64,199,199,199,199,199,199,201,199,201,199
747099,URGENT CARE HOME HEALTH INC,10048 SUEZ DRIVE,EL PASO,TX,79925,9155948070,Proprietary,3/9/09 0:00,Y,Y,Y,Y,Y,Y,93,199,100,100,75,86,199,100,199,199,199,100,100,199,199,199,199,199,199,201,199,201,56
747100,GRACEFAITH HEALTHCARE SERVICES INC,7626 LAS FLORES DRIVE,HOUSTON,TX,77083,2815617760,Proprietary,3/13/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747101,LALA COMFORT HEALTHCARE INC,3831 GOLDEN WILLOW CT,KATY,TX,77449,2813984991,Proprietary,1/30/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747102,LIFETOUCH HEALTH CARE SERVICES,7915 BURNING OAK LANE,RICHMOND,TX,77407,8322281193,Proprietary,1/21/09 0:00,Y,Y,N,Y,N,Y,100,199,199,27,15,90,199,100,199,199,199,199,36,201,201,201,201,201,201,201,201,201,201
747103,SJC HOME HEALTH CARE INC,17730 SUNSET RIVER LANE,HOUSTON,TX,77084,2814632104,Proprietary,1/30/09 0:00,Y,Y,Y,Y,Y,Y,82,100,100,94,74,48,199,100,94,199,199,199,92,199,199,199,199,199,199,201,199,201,35
747104,THREE M HOME HEALTH AGENCY LLC,1805 NORA STREET,BEAUMONT,TX,77705,4098409424,Proprietary,4/1/09 0:00,Y,Y,Y,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199,199,199,199,199,201,199,201,199
747105,ALMOND HEALTHCARE SERVICES,"5840 WEST I-20, SUITE 130",ARLINGTON,TX,76017,2144374888,Proprietary,4/21/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747106,CALVARY HILL HEALTH SERVICES LLC,709 COLD CREEK DRIVE,ARLINGTON,TX,76002,2144486567,Proprietary,4/9/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,16
747107,PARADISE HOME HEALTH AGENCY,222 FAIRCREST DRIVE,ARLINGTON,TX,76018,8175573149,Proprietary,4/8/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747108,BETTER OPTIONS HOMECARE SERVICES INC,310 EAST IH 30,GARLAND,TX,75043,9722038517,Proprietary,3/31/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747109,AMOR HOME HEALTH INC,14618 RED RIVER DRIVE,CORPUS CHRISTI,TX,78410,3619330101,Proprietary,2/13/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,32
747110,HEART TO HEART HOMECARE ALICE,1156 E 2ND ST,ALICE,TX,78332,3613961282,Proprietary,1/21/09 0:00,Y,Y,Y,Y,Y,Y,80,80,100,100,45,20,96,99,100,199,100,100,99,35,36,31,23,3,199,201,7,201,49
747111,A SENSITIVE TOUCH HOME HEALTHCARE,2612 HARWOOD ROAD SUITE B,BEDFORD,TX,76021,8178687100,Proprietary,5/4/09 0:00,Y,Y,Y,Y,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747112,HOME NURSING,6010 E HWY 191 SUITE 235,ODESSA,TX,79762,4326178125,Proprietary,4/15/09 0:00,Y,Y,Y,Y,Y,Y,89,75,100,93,93,87,199,95,97,199,96,97,100,44,199,51,32,10,199,201,199,201,39
747113,EL PASO PRIME HOME HEALTH LLC,4120 RIO BRAVO DR  SUITE 210,EL PASO,TX,79902,9152194931,Proprietary,4/28/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747114,CLEVELAND HEALTH CARE LLC,1615 NORTH MAIN STREET,MCALLEN,TX,78501,9566681000,Proprietary,4/30/09 0:00,Y,Y,Y,Y,N,N,97,96,100,97,73,50,199,100,100,199,199,199,100,199,199,199,199,199,199,201,199,201,199
747115,BELOR HOME HEALTH INC,9119 SOUTH GESSNER ROAD STE 103,HOUSTON,TX,77074,7135341486,Proprietary,5/11/09 0:00,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747117,BEYAMAR HOME HEALTH CARE INC II,1019 SOUTH UTAH,WESLACO,TX,78596,9568544301,Proprietary,4/10/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747118,HEALTHY CHOICE HOMECARE LLC,4521 FIREWHEEL DR,PLANO,TX,75024,9724917908,Proprietary,6/14/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747119,PERPETUAL HOME HEALTH LLC,3423 CRYSTAL DOVE DRIVE,SPRING,TX,77388,2813531211,Proprietary,3/3/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747120,INTEGRITY HOME HEALTH CARE SERVICES,2300 VALLEY VIEW LANE SUITE 620,IRVING,TX,75062,8178813737,Proprietary,5/28/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747121,DESTINY HOME HEALTH SERVICES,329 OAKS TRAIL SUITE 200,GARLAND,TX,75043,2147772391,Proprietary,4/24/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747122,TEXAS HEALTHSOURCE INC,9888 BISSONNET ST SUITE 530,HOUSTON,TX,77036,7133045851,Proprietary,4/2/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747123,1ST ACCURATE HOME HEALTH SERVICE,7807 LONG POINT ROAD STE 401,HOUSTON,TX,77055,7136813500,Proprietary,6/5/09 0:00,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747124,LIFE HEALTHCARE SERVICES INC,430 HIGHWAY 6 SOUTH SUITE 204,HOUSTON,TX,77079,2815960700,Proprietary,5/8/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747125,DAILY LIVING HOME HEALTH INC,217 WEST MILLER  STREET,DILLEY,TX,78017,8309652034,Proprietary,3/19/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747126,JOANA HOME HEALTH CONCEPT INC,14607 WYNBOURN WAY,HOUSTON,TX,77083,8328816829,Proprietary,4/24/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747127,DIVINE HANDS HEALTHCARE CORPORATION,19618 YAUPON RANCH DR,CYPRESS,TX,77433,2815506693,Proprietary,4/15/09 0:00,Y,Y,N,N,N,N,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747128,MED SOURCE HEALTHCARE SERVICES  INC,12926 DAIRY ASHFORD SUITE 150,SUGAR LAND,TX,77478,2812650095,Proprietary,3/20/09 0:00,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747129,1ST AID HOME HEALTH SERVICES,4604 PUTNAM DRIVE,PLANO,TX,75024,9726188001,Proprietary,4/9/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747130,MANNA HAVEN CARE SERVICES,2300 VALLEY VIEW LANE SUITE 618,IRVING,TX,75062,8176830120,Proprietary,4/29/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747131,SILVERLINE HEALTHCARE NETWORK INC,10709 PLANO ROAD SUITE 200,DALLAS,TX,75238,2143492800,Proprietary,5/12/09 0:00,Y,Y,Y,Y,Y,N,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747132,RESTORATIVE CARE HOME HEALTH SERVICES INC,1205 CARINA DRIVE,ARLINGTON,TX,76013,8177192728,Proprietary,6/16/09 0:00,Y,N,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747133,REGENCY HOME HEALTHCARE,2601 CANTURA DRIVE,MESQUITE,TX,75181,9726896887,Proprietary,7/2/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747134,SACRED HEART SPECIALTY HOME CARE LLC,614 W 5TH STREET,ALICE,TX,78332,3616680353,Proprietary,6/10/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747135,GOOD SHEPHERD PRIMARY HEALTH CARE LLC,7981 MILE 17 NORTH,EDCOUCH,TX,78538,9562627445,Proprietary,6/3/09 0:00,Y,N,N,N,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747136,LIFE HOME HEALTH CARE INC,108 N JACKSON,EDINBURG,TX,78539,9566835115,Proprietary,5/20/09 0:00,Y,Y,Y,Y,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747137,HOLINESS HOME HEALTHCARE CORP,11304 SAILWING CREEK COURT,PEARLAND,TX,77584,7135896416,Other,6/23/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747138,BEST HOME HEALTH CARE INC,2105 W ARBOR STREET,HARLINGEN,TX,78552,9562457050,Proprietary,6/5/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747139,KOREAN HOME HEALTH,2828 FOREST LANE SUITE 2120,DALLAS,TX,75234,9722419996,Proprietary,6/11/09 0:00,Y,Y,N,N,N,Y,95,199,100,100,199,43,199,100,199,199,199,199,62,199,199,199,199,199,199,201,199,201,199
747140,QUALITY BASED HOME HEALTH LLC,513 LANCASHIRE DRIVE,FLOWER MOUND,TX,75028,4694875010,Proprietary,5/15/09 0:00,Y,Y,Y,Y,Y,N,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199,199,199,199,199,201,199,201,199
747141,EFE HEALTHCARE SERVICES INC,1510 RIVERDALE DRIVE,ALLEN,TX,75013,9723315703,Proprietary,6/16/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747142,DIVINE TOUCH HEALTH SERVICES,3215 PLUMSTEAD DRIVE,DALLAS,TX,75228,2143254914,Proprietary,6/29/09 0:00,Y,Y,Y,N,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747143,AUTUMN HOME HEALTH,1600 PIEDMONT PLACE,CARROLLTON,TX,75007,2144836800,Proprietary,7/22/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747144,ALPHA CARE HOME HEALTH,5017 S MCCOLL SUITE E AND F,EDINBURG,TX,78539,9566311022,Proprietary,7/23/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747145,APHS HEALTHCARE SERVICES INC,8747 EAST RYLANDER,HOUSTON,TX,77071,8328789976,Proprietary,4/8/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747146,ADORA HEALTHCARE SERVICES INC,13211 BARROW POINT LANE,HOUSTON,TX,77014,2815370004,Proprietary,5/13/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747147,CCC HEALTH CARE INC,4115 AMBER TRACE CT,SUGAR LAND,TX,77479,2816507014,Proprietary,4/21/09 0:00,Y,Y,Y,Y,N,N,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747148,HELPFUL HANDS HOME HEALTH LLC,4436 FOREST BEND ROAD,DALLAS,TX,75244,2146362651,Proprietary,7/1/09 0:00,Y,Y,Y,Y,Y,Y,72,38,93,50,100,90,199,87,86,199,199,199,56,199,199,199,199,199,199,201,199,201,199
747149,GLOW HEALTHCARE SOLUTIONS INCORPORATED,1400 PEREGRINE ST,LEWISVILLE,TX,75077,4693580540,Proprietary,7/7/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747150,ACCESS PLUS HOME HEALTH SERVICES INC,7710 TROON DR,ROWLETT,TX,75089,9724125451,Proprietary,6/29/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199,201,199
747151,ZIONROCK HEALTHCARE SERVICES,1107 SAVAGE DRIVE,DENTON,TX,76207,9408911808,Proprietary,4/1/09 0:00,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199,199,199,199,199,201,199,201,199
747152,LOGOS HEALTHCARE SERVICES,528 E MAIN STREET,RICHARDSON,TX,75081,2148618080,Proprietary,8/24/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747153,HNB HOME HEALTH AGENCY,2454 FM 2874,GREENVILLE,TX,75401,9034544466,Proprietary,5/6/09 0:00,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747154,GREENLIGHT HOME HEALTH CARE SERVICES INC,2727 SEDGEMOOR DRIVE,GRAND PRAIRIE,TX,75052,2149083511,Proprietary,6/26/09 0:00,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201,201,201,201,201,201,201,201,201
747155,GILGAL HEALTHCARE SERVICES INC,19310 CHRISTINE CROSSING DRIVE,RICHMOND,TX,77407,2812323555,Proprietary,7/21/09 0:00,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
