ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
747389,"PAIX HEALTH SERVICES, INC.",7457 HARWIN DR SUITE #155,HOUSTON,TX,77036,7133391110,PROPRIETARY,5/28/2010,Y,Y,Y,Y,Y,Y,98,100,100,100,90,89,199,100,100,199,199,100,100,33,39,35,83,42,199,15,18,12
747391,SUGARLAND HOME HEALTH AGENCY INC,13313 SOUTHWEST FREEWAY SUITE 107,SUGAR LAND,TX,77498,2813026998,PROPRIETARY,6/2/2010,Y,Y,Y,Y,Y,N,98,100,98,5,41,44,199,100,100,199,100,100,100,81,72,81,53,64,199,58,17,11
747376,APEX CARE HOME HEALTH INC,10518 KIPP WAY DRIVE STE B-2,HOUSTON,TX,77099,2815681146,PROPRIETARY,6/9/2010,Y,Y,Y,Y,Y,Y,97,98,100,100,77,96,100,98,100,199,100,99,95,33,26,28,26,22,199,18,19,11
747292,GUIDANCE HEALTHCARE SERVICES,5005 SUMMER CREEK DRIVE,ARLINGTON,TX,76018,8174683697,PROPRIETARY,12/14/2009,Y,Y,Y,Y,Y,Y,93,199,100,100,7,7,199,100,199,199,199,100,100,199,199,199,199,199,199,199,199,199
747408,SAN ANTONIO HOME HEALTH,85 NE LOOP 410 SUITE 613,SAN ANTONIO,TX,78216,2107873343,PROPRIETARY,8/5/2010,Y,Y,Y,Y,Y,Y,87,95,97,93,79,83,96,99,98,199,92,94,99,63,65,74,58,70,99,53,11,16
747449,SMARTLIVING HEALTHCARE SERVICES,16726 APRIL FALLS TRAIL,HOUSTON,TX,77083,2815152631,PROPRIETARY,9/15/2010,Y,Y,Y,Y,Y,Y,97,199,98,98,77,63,199,100,199,199,199,76,100,51,43,44,53,29,199,33,7,7
747436,INTEGRITY HOME CARE OF TEXAS,475 STATE STREET,JASPER,TX,75951,4093831400,PROPRIETARY,9/21/2010,Y,Y,N,N,Y,Y,100,199,100,98,70,69,199,100,199,199,199,100,100,41,40,52,37,31,199,19,9,19
747552,RISING HOME HEALTHCARE INC,1433 GRIMES DRIVE,CARROLLTON,TX,75010,9723948600,PROPRIETARY,6/13/2011,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747615,FOCUSING IN HOME CARE INC,1001 W BUS 83 STE C,MISSION,TX,78572,9565839261,PROPRIETARY,9/12/2011,Y,Y,Y,Y,Y,Y,100,199,100,100,100,100,199,100,199,199,199,76,75,199,199,199,199,199,199,199,7,14
747609,BRUSH COUNTRY HOME HEALTH,1308 HWY 83 SUITE 2,ZAPATA,TX,78076,9567651200,PROPRIETARY,6/28/2011,Y,N,N,N,Y,Y,93,100,99,99,37,33,100,100,100,199,199,100,99,33,29,30,42,25,199,15,7,10
747530,BETHEL AMERICA HEALTH CARE LLC,5334 MILLWOOD PASS CIRCLE,RICHMOND,TX,77407,8322647493,PROPRIETARY,3/4/2011,Y,Y,Y,Y,Y,Y,100,199,100,100,199,199,199,100,199,199,199,100,100,199,199,199,199,199,199,199,199,199
747373,HOME HEALTH ASSOCIATES LLC,8162 FM 512,WOLFE CITY,TX,75496,9038660612,PROPRIETARY,5/24/2010,Y,Y,Y,Y,Y,Y,82,97,100,100,76,83,199,100,100,199,199,98,100,55,33,43,40,31,199,40,15,16
747398,CENTRUM HEALTH CARE SERVICE INC,3012 SOUTH WELDON LANE,ROYSE CITY,TX,75189,2149091815,PROPRIETARY,7/7/2010,Y,Y,Y,Y,Y,Y,92,199,100,100,91,88,199,100,199,199,199,90,100,100,85,93,89,90,199,72,4,19
747508,MEDICAL CONNECTIONS HOME HEALTH SERVICES,847 WINDY MEADOW CIRCLE,DESOTO,TX,75115,9722236768,PROPRIETARY,2/1/2011,Y,Y,Y,Y,Y,Y,100,100,100,89,79,87,199,98,100,199,100,100,100,199,199,199,199,199,199,199,199,199
747514,ICON HOME HEALTH,2311 BRANARD ST,HOUSTON,TX,77098,7135213400,PROPRIETARY,3/8/2011,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747641,OUR SAVIOUR HEALTHCARE SERVICES INC,7205 HIGH POINT DRIVE,SACHSE,TX,75048,4692351576,PROPRIETARY,9/27/2011,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747569,TRINITY BESTCARE HOME HEALTH AGENCY LLC,2000 ROYAL CREST DRIVE,MANSFIELD,TX,76063,9728983773,PROPRIETARY,7/14/2011,Y,Y,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747670,1ST AMERICAN CHOICE HOME HEALTH CARE SERVICES LLC,11511 KATY FRWY SUITE 307,HOUSTON,TX,77079,2816796700,PROPRIETARY,1/10/2012,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747570,TRUHAVEN HOME HEALTH SERVICES INCORPORATED,11311 RICHMOND AVE SUITE L100A,HOUSTON,TX,77082,2814964144,PROPRIETARY,6/8/2011,Y,Y,Y,Y,Y,Y,100,93,100,98,35,46,199,100,100,199,199,100,95,53,32,63,75,41,199,13,14,11
747658,HEALTH AT HOME,4100 JACKSON AVENUE,AUSTIN,TX,78731,5123232324,PROPRIETARY,10/31/2011,Y,Y,Y,Y,Y,Y,90,100,98,99,90,95,199,100,100,199,100,100,100,61,57,77,71,49,199,35,13,11
747709,DIVERSITY CARE PROVIDERS INC,12315 FERN MEADOW DRIVE,STAFFORD,TX,77477,8327714526,PROPRIETARY,5/30/2012,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747648,BCP HEALTH CARE INCORPORATED,1704 TAMARACK DRIVE,WYLIE,TX,75098,9728347010,PROPRIETARY,2/15/2012,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747794,ALPHA HOME HEALTH CARE CORPORATION,101 SOUTHWESTERN BLVD STE 206,SUGAR LAND,TX,77478,2812770711,PROPRIETARY,2/5/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
457107,ENCOMPASS HOME HEALTH OF THE PERMIAN BASIN,1900 GREGG STREET SUITE C,BIG SPRING,TX,79720,4322640044,PROPRIETARY,6/17/1977,Y,Y,Y,Y,N,Y,95,100,99,95,35,38,93,100,98,100,86,23,99,44,27,45,52,33,82,34,12,16
457579,HEREFORD REGIONAL MEDICAL CENTER HOME CARE,540 WEST 15TH STREET,HEREFORD,TX,79045,8063642344,GOVERNMENT - LOCAL,1/31/1984,Y,Y,Y,Y,N,Y,93,96,100,100,38,40,100,99,99,199,100,100,98,56,42,51,57,59,81,36,12,17
457567,ROADRUNNER HOMECARE,1635 N 18TH MEMPHIS HALL,MEMPHIS,TX,79245,8062592597,PROPRIETARY,12/27/1983,Y,Y,N,Y,N,Y,93,60,99,99,57,60,199,100,81,199,199,95,94,81,58,69,84,72,199,53,16,22
677416,HANSFORD HOME CARE,720 SOUTH ROLAND,SPEARMAN,TX,79081,8066592457,GOVERNMENT - STATE/COUNTY,7/10/1991,Y,Y,N,N,N,Y,82,100,100,100,71,84,199,100,100,199,199,199,100,199,199,199,50,199,199,199,11,20
677427,HEMPHILL COUNTY HOSPITAL HOME HEALTH AGENCY,1020 SOUTH 4TH STREET,CANADIAN,TX,79014,8063238603,GOVERNMENT - LOCAL,8/12/1991,Y,Y,N,N,Y,Y,93,86,100,100,71,67,199,100,199,199,100,100,100,68,199,67,89,68,199,52,21,4
677129,MEDICAL ARTS HOSPITAL HOME CARE,200 NORTH 3RD STREET,LAMESA,TX,79331,8068727747,GOVERNMENT - STATE/COUNTY,12/22/1987,Y,Y,Y,Y,Y,Y,93,84,100,93,75,68,98,100,97,199,94,98,97,50,43,60,53,55,95,58,21,15
677562,RURAL HOME HEALTH INC,204 WEST 5TH STREET,CRANE,TX,79731,4325583251,PROPRIETARY,12/22/1992,Y,Y,N,N,N,Y,95,94,100,99,74,86,199,97,100,199,100,100,98,61,37,48,43,39,199,45,8,12
459483,NEW HOPE HOME HEALTH INC,3530 FOREST LANE  SUITE 275,DALLAS,TX,75234,2146549446,PROPRIETARY,2/29/2000,Y,Y,Y,Y,Y,Y,92,199,97,75,25,31,199,97,199,199,199,92,67,199,199,199,199,199,199,199,199,199
677720,JORDAN HEALTH SERVICES SHERMAN,121 WEST LAMBERTH SUITE A,SHERMAN,TX,75092,9038923163,PROPRIETARY,12/15/1993,Y,Y,Y,Y,Y,Y,92,91,96,94,75,83,90,98,94,97,94,93,98,51,42,61,55,44,98,49,10,12
457095,INTEGRACARE OF NORTH TEXAS,1100 BUSINESS PKWY SUITE 100,RICHARDSON,TX,75081,9722316285,PROPRIETARY,12/1/1975,Y,Y,Y,Y,Y,Y,89,97,99,96,85,86,97,98,99,98,96,94,99,61,53,73,61,51,92,59,9,17
458433,CROWN HEALTH SERVICES,2000 S ROYALL,PALESTINE,TX,75801,9037292201,PROPRIETARY,6/5/1995,Y,Y,Y,Y,Y,Y,94,83,96,98,64,65,83,98,92,100,94,96,96,40,34,50,45,36,100,35,13,15
678243,ENCOMPASS HOME HEALTH OF GREATER DALLAS,8610 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75243,2145037700,PROPRIETARY,6/5/1996,Y,Y,Y,Y,Y,Y,96,97,99,98,77,90,95,99,99,96,99,99,100,61,52,69,60,68,90,56,10,14
459213,TENDER HEART HOME HEALTH LLC,3210 W PARK ROW DRIVE,ARLINGTON,TX,76013,8172650066,PROPRIETARY,4/4/1997,Y,Y,Y,Y,Y,Y,75,98,100,99,87,82,97,100,99,100,97,98,98,53,47,66,56,57,82,43,8,23
678318,PINNACLE SENIOR CARE,4545 FULLER DRIVE,IRVING,TX,75038,9728717500,PROPRIETARY,7/5/1996,Y,Y,Y,Y,Y,Y,86,84,98,96,85,82,93,100,93,199,95,98,98,55,47,59,47,36,199,50,15,16
457440,APC HOME HEALTH SERVICES,5612 MALL DEL NORTE DR #106,LAREDO,TX,78040,9567264977,PROPRIETARY,3/24/1983,Y,Y,N,N,N,Y,96,99,100,98,54,14,97,99,93,199,199,83,94,46,43,54,74,80,199,42,1,8
677032,OUTREACH HEALTH SERVICES,1107 BABCOCK ROAD SECOND FLOOR,SAN ANTONIO,TX,78201,2107383627,PROPRIETARY,4/30/1986,Y,Y,Y,Y,Y,Y,79,97,96,93,31,26,82,99,80,199,82,92,98,35,29,40,32,42,199,21,15,14
459268,PORT HOMECARE SERVICES INC,5110 WILKINSON DR SUITE 108,CORPUS CHRISTI,TX,78415,3618542273,PROPRIETARY,5/8/1997,Y,Y,Y,Y,Y,Y,78,99,100,100,68,65,100,100,100,199,100,100,98,36,34,45,37,34,95,30,7,12
459479,PROMED HOME CARE,4615 SOUTHWEST FREEWAY SUITE 725,HOUSTON,TX,77027,7136261644,PROPRIETARY,10/21/1999,Y,Y,Y,Y,Y,Y,89,98,99,100,84,87,98,100,100,199,100,100,98,62,61,75,28,40,199,60,11,14
678144,"A & A HOME HEALTH SERVICES, INC.",1240 BLALOCK RD STE 210,HOUSTON,TX,77055,7137838803,PROPRIETARY,2/26/1996,Y,Y,Y,Y,Y,Y,98,78,100,99,39,33,100,100,100,199,100,100,100,42,32,41,27,38,199,52,3,31
459008,"PRESTIGE HEALTH SERVICES, INC.","9898 BISSONNET STREET, SUITE #594",HOUSTON,TX,77036,7137741195,PROPRIETARY,11/26/1996,Y,Y,Y,Y,Y,Y,51,100,100,98,100,100,199,100,100,199,199,199,87,32,11,22,58,37,199,0,199,199
457741,MEMORIAL HERMANN HOME HEALTH,11929 WEST AIRPORT BLVD SUITE 150,STAFFORD,TX,77477,2813255600,PROPRIETARY,3/12/1985,Y,Y,Y,Y,Y,Y,90,98,100,99,83,83,97,100,99,98,98,99,99,58,56,69,70,72,91,56,10,14
457264,GENTIVA HEALTH SERVICES,13700 VETERANS MEMORIAL SUITE 410,HOUSTON,TX,77014,2815837191,PROPRIETARY,11/22/1982,Y,Y,Y,Y,Y,Y,87,82,99,97,64,61,86,99,97,100,94,96,99,69,58,75,55,69,91,50,14,17
459321,AFTERCARE VISITING NURSE SERVICE LLC,106 NORTH GRACE STREET,CROCKETT,TX,75835,9365447202,PROPRIETARY,6/24/1997,Y,Y,Y,N,N,Y,93,100,100,92,91,92,199,95,100,199,100,100,95,31,7,59,47,10,199,199,15,27
458466,"HOME CARE OF EAST TEXAS, CLEVELAND",100 N TRAVIS ST,CLEVELAND,TX,77327,2815929194,PROPRIETARY,8/1/1995,Y,Y,Y,Y,Y,Y,90,95,90,95,89,93,99,97,100,199,100,94,98,63,54,76,68,63,199,55,10,9
678039,GIRLING HOME HEALTH TEXAS BY HARDEN HEALTHCARE,7225 EASTEX FREEWAY,BEAUMONT,TX,77708,4098950009,PROPRIETARY,9/20/1995,Y,Y,Y,Y,Y,Y,96,94,100,100,79,80,99,99,100,199,100,99,100,56,40,65,68,59,93,41,16,15
677275,L&C NURSING SERVICES INC,818 NORTH UNIVERSITY DRIVE STE 203,NACOGDOCHES,TX,75961,9365699353,PROPRIETARY,9/6/1990,Y,Y,Y,Y,Y,Y,97,199,100,100,91,94,199,100,199,199,199,199,100,199,199,199,199,199,199,199,199,199
458072,AT HOME HEALTHCARE,506 HWY 79 NORTH,HENDERSON,TX,75652,9036571004,PROPRIETARY,6/23/1994,Y,Y,Y,Y,Y,Y,91,91,93,100,75,71,92,100,97,99,95,100,100,57,54,67,46,51,85,54,12,14
679428,RADIANT HOME HEALTH,2815 EXCHANGE BOULEVARD SUITE 400,SOUTHLAKE,TX,76092,8173292155,PROPRIETARY,2/13/2004,Y,Y,Y,Y,Y,Y,91,97,99,94,80,83,92,98,99,98,97,93,99,59,55,69,62,67,83,50,12,14
679489,IN HOME CARE,6850 MANHATTAN BLVD 510,FORT WORTH,TX,76120,8173355234,PROPRIETARY,5/27/2004,Y,Y,Y,Y,Y,Y,78,79,89,85,62,58,91,81,97,199,93,92,62,54,36,57,49,46,199,41,25,7
453120,VEMAX HEALTHCARE SERVICES INC,10715 VALLEYHILLS DRIVE,HOUSTON,TX,77071,7137510016,PROPRIETARY,7/12/2004,Y,Y,Y,Y,Y,Y,69,65,86,53,100,88,100,94,100,199,199,92,56,44,22,42,90,67,199,9,10,8
453110,ALTIMA HEALTHCARE SERVICES INC,11115 MILLS RD #108,CYPRESS,TX,77429,2818970404,PROPRIETARY,6/18/2004,Y,Y,N,Y,Y,Y,85,90,100,68,96,85,199,97,100,199,100,98,93,199,199,199,199,199,199,199,16,14
453196,JAKPA HEALTH CARE INC,285 WEST SOUTHWEST PARKWAY,LEWISVILLE,TX,75067,2142223100,PROPRIETARY,12/28/2004,Y,Y,Y,Y,Y,Y,84,199,94,94,93,82,199,98,199,199,199,98,98,30,29,27,15,16,199,32,18,8
453142,ADVANCED HOLISTIC HEALTH CARE SERVICES INC,9555 W SAM HOUSTON PARKWAY SOUTH STE 355,HOUSTON,TX,77099,7137780113,PROPRIETARY,8/24/2004,Y,Y,Y,Y,Y,Y,96,80,100,100,95,96,88,97,100,199,199,93,89,51,25,44,10,19,199,33,3,8
673152,DIVINE MERCY HOME HEALTH INC,1105 VALLEY VISTA DRIVE,IRVING,TX,75063,9722542001,PROPRIETARY,3/15/2005,Y,N,N,N,N,Y,100,199,97,44,86,76,199,100,199,199,199,199,91,57,55,68,33,199,199,199,199,199
453199,PLATINUM HEALTHCARE CORP,6521 PRESTON ROAD SUITE 200,PLANO,TX,75024,9723789700,PROPRIETARY,12/29/2004,Y,Y,Y,Y,Y,Y,93,100,100,17,100,100,199,100,199,199,199,100,100,50,43,59,76,29,199,38,8,12
457805,BARCLAYS HOME HEALTHCARE SERVICES INC,2433 B S COLLINS STREET,ARLINGTON,TX,76014,8172768011,PROPRIETARY,4/25/2005,Y,Y,Y,Y,Y,Y,80,199,100,100,76,75,199,100,199,199,199,100,100,32,26,17,199,2,199,199,199,199
673196,MDS CHOICE HOME HEALTH INC,1460 NORTH 5TH STREET,SILSBEE,TX,77656,4093862273,PROPRIETARY,4/18/2005,Y,Y,Y,Y,Y,Y,95,97,100,100,57,63,96,100,98,199,98,100,99,24,25,38,24,21,70,30,6,30
673171,ABBI HOME CARE INC,6453 SOUTHWEST BLVD,BENBROOK,TX,76132,8173770889,PROPRIETARY,4/1/2005,Y,Y,Y,Y,Y,Y,96,93,99,98,66,62,199,99,100,199,100,100,93,47,37,37,24,13,199,54,18,14
457800,NOBLECARE HOME HEALTH SERVICES INC,629 WEST CENTERVILLE ROAD SUITE 208,GARLAND,TX,75041,9722788700,PROPRIETARY,4/27/2005,Y,Y,Y,Y,Y,Y,97,99,100,100,81,85,100,100,100,199,98,96,98,30,29,49,57,30,199,28,17,14
457908,CITY CROWN HOME HEALTH AGENCY INC,1560 WEST BAY AREA BLVD SUITE #230,FRIENDSWOOD,TX,77546,2814862020,PROPRIETARY,10/4/2005,Y,Y,Y,Y,Y,Y,99,98,100,100,89,61,199,100,100,199,100,100,100,56,42,95,100,87,199,83,15,16
673179,HEART OF TEXAS HOME HEALTHCARE SERVICES INC,1300 S STATE HIGHWAY 205,MCLENDON CHISHOLM,TX,75032,9725630000,PROPRIETARY,3/30/2005,Y,Y,Y,Y,Y,Y,88,92,97,96,75,76,98,96,99,100,95,93,80,49,40,59,60,51,92,50,14,16
457981,MJ HOME HEALTH AGENCY,3939 EAST HIGHWAY 80 SUITE 428,MESQUITE,TX,75150,9722164894,PROPRIETARY,1/24/2006,Y,Y,Y,Y,Y,Y,99,199,100,100,56,79,199,100,199,199,199,100,100,71,75,82,95,90,199,64,199,199
457877,TRADITIONS HEALTH CARE,1862 ROCK PRAIRIE RD SUITE 202,COLLEGE STATION,TX,77845,9798225511,PROPRIETARY,8/11/2005,Y,Y,Y,Y,Y,Y,91,93,99,94,59,58,98,94,99,199,98,100,97,55,43,66,63,58,100,48,13,16
677804,BRENTWOOD HOME HEALTH AGENCY,3939 EAST US HWY 80 SUITE 375,MESQUITE,TX,75150,2143882300,PROPRIETARY,2/13/2006,Y,Y,Y,Y,Y,Y,87,99,99,99,74,66,92,99,100,199,97,98,97,58,61,66,72,50,199,55,17,23
457883,ADVOCATE HOME HEALTHCARE SERVICES INC,445 EAST WALNUT STREET SUITE 131,RICHARDSON,TX,75081,9728889992,PROPRIETARY,9/1/2005,Y,Y,Y,Y,Y,Y,91,99,98,100,64,63,85,98,97,199,95,84,96,41,40,53,47,36,90,42,16,6
677870,ALL MODERN HEALTHCARE INC,10101 HARWIN DR SUITE 286,HOUSTON,TX,77036,7136581000,PROPRIETARY,3/10/2006,Y,Y,Y,Y,Y,Y,94,199,100,98,28,5,199,68,199,199,199,100,97,24,14,23,7,24,199,18,199,199
677827,ADVANCED HEALTHCARE SERVICES INC,7001 CORPORATE DRIVE #306,HOUSTON,TX,77036,7132716999,PROPRIETARY,3/7/2006,Y,Y,Y,Y,Y,Y,99,99,100,100,87,93,100,100,100,199,100,100,100,57,53,64,73,49,199,36,6,13
457998,A & I HEALTHCARE INC,1004 N ILLINOIS,WESLACO,TX,78596,9569687017,PROPRIETARY,2/8/2006,Y,Y,Y,Y,Y,Y,96,71,100,99,68,82,100,98,100,199,199,100,96,31,30,43,22,17,199,29,9,12
457975,HEALTHSOUTH TARRANT COUNTY HOME HEALTH,6701 OAKMONT BOULEVARD,FORT WORTH,TX,76132,8173704729,PROPRIETARY,12/22/2005,Y,Y,Y,N,Y,Y,96,99,99,99,83,86,99,100,100,199,100,100,100,61,57,71,62,66,88,57,11,9
457834,KINSMAN HOME HEALTH CARE INC,102 BUFFALO,GILMER,TX,75644,9036802220,PROPRIETARY,5/25/2005,Y,Y,Y,Y,Y,Y,83,89,100,98,76,67,82,99,99,95,87,98,100,50,47,60,56,48,86,40,12,19
677817,GOOD SHEPHERD HOME HEALTHCARE AGENCY,811 SOUTH CENTRAL EXPRESSWAY SUITE #300,RICHARDSON,TX,75080,9724700440,PROPRIETARY,3/1/2006,Y,Y,Y,N,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
677800,NOVUS CURA HEALTHCARE PC,1102 CHESAPEAKE STREET,EULESS,TX,76040,8179667035,PROPRIETARY,2/10/2006,Y,Y,Y,Y,Y,Y,96,97,100,96,94,98,199,100,97,199,199,199,98,80,199,91,90,199,199,199,14,13
679527,LAMAG HOME CARE INC,8411 GRAND KNOLLS DRIVE,HOUSTON,TX,77083,7134745998,PROPRIETARY,7/19/2006,Y,Y,Y,Y,Y,Y,98,199,100,86,100,100,199,100,199,199,199,100,91,56,44,50,69,56,199,29,199,199
677851,HEART TO HEART HOMECARE LLC,6624 N 10TH STREET SUITE F,MCALLEN,TX,78504,9569719311,PROPRIETARY,3/15/2006,Y,Y,Y,Y,Y,Y,92,100,100,100,58,74,199,100,100,199,199,100,100,49,41,68,21,45,199,41,199,199
679516,MANOS DE ORO PHC,2208 PRIMROSE AVE SUITE F,MCALLEN,TX,78504,9566183480,PROPRIETARY,7/28/2006,Y,Y,Y,Y,Y,Y,96,96,96,100,97,94,95,100,100,199,100,95,100,31,24,37,12,5,199,37,13,16
457929,COUNTRY NURSING SOLUTIONS,606 QUIRAM LANE,KEMP,TX,75143,9034324112,PROPRIETARY,11/22/2005,Y,Y,Y,Y,N,Y,92,199,100,100,65,48,199,100,199,199,199,199,100,199,199,199,199,199,199,199,199,199
457912,SUMMIT HOME HEALTH CARE,7475 CALLAGHAN RD STE 201,SAN ANTONIO,TX,78229,2106153877,PROPRIETARY,11/9/2005,Y,Y,Y,Y,Y,Y,79,89,99,91,40,34,94,96,100,199,100,95,98,31,36,28,32,14,199,9,8,7
677816,ACCURATECARE HOME HEALTH AGENCY,1221 CALIFORNIA LANE SUITE 120,ARLINGTON,TX,76015,8174689062,PROPRIETARY,2/23/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
677945,DIVINEHEART HEALTHCARE INC,12959 JUPITER ROAD STE 180,DALLAS,TX,75238,2144526253,PROPRIETARY,5/26/2006,Y,Y,Y,Y,Y,Y,96,199,100,98,81,96,199,100,199,199,199,100,98,33,33,26,54,22,199,49,13,15
677840,PENIEL HEALTH CARE SERVICES INCORPORATED,100 ALLEN TOWN PARKWAY SUITE 102,ALLEN,TX,75002,2143832602,PROPRIETARY,3/14/2006,Y,Y,Y,N,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
679565,PSALM 23 HEALTH SERVICES,13515 SOUTHWEST FREEWAY SUITE 212,SUGAR LAND,TX,77478,2814912034,PROPRIETARY,9/1/2006,Y,Y,Y,Y,Y,Y,100,199,100,100,100,100,199,100,199,199,199,21,83,199,199,199,199,199,199,199,199,199
677960,"A & L HEALTH CARE SERVICES, LLC",1927 VILLAGE PARK DRIVE,MISSOURI CITY,TX,77489,2812616655,PROPRIETARY,6/1/2006,Y,Y,Y,Y,Y,N,91,199,94,97,20,22,199,94,199,199,199,199,86,24,6,18,0,0,199,1,199,199
743155,STAT NURSING HOME HEALTH CARE INC,1301 EAST LOS EBANOS BLVD BLDG #B,BROWNSVILLE,TX,78520,9565547828,PROPRIETARY,3/13/2008,Y,Y,Y,Y,Y,Y,94,100,100,100,71,62,100,99,100,199,199,100,98,47,40,48,48,36,199,20,10,9
677943,COMPASSION HOME CARE,2701 S GEORGIA SUITE 3,AMARILLO,TX,79109,8063518522,PROPRIETARY,5/17/2006,Y,Y,Y,Y,Y,Y,97,95,100,100,83,84,95,100,98,93,96,100,99,58,66,76,68,59,89,57,8,13
679517,ADVANCED SENIOR CARE HOME HEALTH,1600 REDBUD BLVD SUITE 201,MCKINNEY,TX,75069,9728389200,PROPRIETARY,8/2/2006,Y,Y,Y,Y,Y,Y,98,83,97,99,81,84,81,99,97,199,199,90,94,68,59,59,65,63,199,38,10,22
679588,EBT HOME HEALTH SERVICES,1219 ABRAMS RD SUITE 110,RICHARDSON,TX,75081,2146461300,PROPRIETARY,11/27/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
679623,APPROVED HOME HEALTH CARE,200 SILKEN CROSSING SUITE 202,MIDLOTHIAN,TX,76065,9727232933,PROPRIETARY,4/13/2007,Y,Y,Y,Y,Y,Y,93,96,99,99,86,88,91,100,92,199,93,98,99,54,44,69,49,51,78,51,11,14
679569,REDEEM HOME HEALTH INC,401 N VALLEY PARKWAY SUITE 420,LEWISVILLE,TX,75067,9722219200,PROPRIETARY,10/20/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
679505,A COMPASSIONATE CARE HOME HEALTH SERVICES,4000 S MEDFORD SUITE 17 E,LUFKIN,TX,75901,9366390011,PROPRIETARY,7/14/2006,Y,Y,Y,Y,Y,Y,93,97,100,100,79,99,98,100,100,199,98,99,88,46,36,45,47,12,199,35,14,17
679755,MADONNA HEALTHCARE SERVICES INC,301 9TH STREET SUITE 203,RICHMOND,TX,77469,2812328118,PROPRIETARY,1/31/2008,Y,Y,Y,Y,Y,Y,88,199,100,92,100,100,199,100,199,199,199,95,100,97,58,96,85,45,199,33,199,199
743119,FELLOWSHIP HOME HEALTH  LLC,1124 S FLEISHEL AVENUE,TYLER,TX,75701,9036176872,PROPRIETARY,5/17/2008,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
679607,DEROSS HEALTH CARE INC,7442 SAN BENITO DR,HOUSTON,TX,77083,7137832440,PROPRIETARY,12/21/2006,Y,Y,Y,Y,Y,Y,100,199,100,25,97,100,199,100,199,199,199,100,70,66,62,88,85,85,199,81,2,11
743130,TRANQUILITY HOME HEALTH INC,1400 WEST CORPUS CHRISTI SUITE #8,BEEVILLE,TX,78102,3613585888,PROPRIETARY,6/27/2008,Y,Y,Y,N,N,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201
747253,PASSIONATE HOME HEALTH SERVICES INC,9550 SKILLMAN ST STE 310,DALLAS,TX,75243,9722227060,PROPRIETARY,10/12/2009,Y,Y,Y,Y,Y,Y,82,199,100,98,97,98,199,100,199,199,199,199,80,199,199,199,60,48,199,199,10,25
